time          pre           rho           T             H2            H             CH4           CH3           CH2           CH            CH2O          HCO           CO2           CO            O2            O             OH            HO2           H2O2          H2O           C2H           HCCO          C2H2          C2H3          C2H4          C2H5          C2H6          CH2OH         CH3O          HCCOH         H2CCCH        C3H2          CH2(S)        CH2CO         C2O           HCOH          CH3OH         CH2HCO        C3H6          AC3H5         PC3H5         SC3H5         CH2CHCHO      PC3H4         AC3H4         CH3CO         CH2CHCO       CH3CHCO       CH3HCO        CHOCHO        IC3H7         NC3H7         C2H5OH        C2H4OH        CH3CHOH       CH3CH2O       CH2CHCH2O     HCOOH         C3H8          HOC2H4O2      N2            AR            sumfracs      
6.697234e-03  3.300000e+05  1.185316e+00  1.294000e+03  9.755723e-05  7.663085e-09  9.647811e-04  5.383251e-06  6.329594e-09  1.116564e-13  3.264922e-04  2.893693e-08  2.740328e-03  1.000882e-02  4.743528e-02  1.247811e-07  5.584811e-07  4.927749e-05  1.768137e-04  1.139517e-02  4.989454e-11  9.953349e-08  1.724782e-04  4.654134e-08  1.301625e-03  2.402150e-08  9.529392e-05  1.810763e-09  9.973190e-09  1.213493e-06  7.391264e-08  2.725528e-10  5.961487e-11  3.229073e-04  3.226147e-12  1.692972e-13  1.762821e-05  3.502342e-07  5.374143e-06  2.008606e-07  5.278904e-11  6.164697e-10  1.013542e-05  2.919152e-06  7.591720e-07  3.416547e-11  4.552854e-11  1.733087e-06  2.400278e-04  8.972817e-13  2.240022e-10  2.737113e-10  1.576738e-05  6.578265e-10  2.037261e-11  7.928487e-10  2.108663e-11  8.347112e-05  1.414763e-07  1.537887e-12  0.000000e+00  9.245271e-01  1.000000e+00  
6.771977e-03  3.300000e+05  1.185282e+00  1.294000e+03  9.718468e-05  7.621749e-09  9.618202e-04  5.358570e-06  6.244493e-09  1.103103e-13  3.226597e-04  2.855487e-08  2.773772e-03  1.004595e-02  4.736078e-02  1.245873e-07  5.572026e-07  4.893395e-05  1.743357e-04  1.143953e-02  4.962473e-11  9.845464e-08  1.720302e-04  4.593801e-08  1.286656e-03  2.366831e-08  9.459515e-05  1.783421e-09  9.856923e-09  1.222625e-06  7.360239e-08  2.706561e-10  5.888802e-11  3.187369e-04  3.188882e-12  1.683796e-13  1.755667e-05  3.437073e-07  5.289356e-06  1.982907e-07  5.191112e-11  6.073513e-10  9.995680e-06  2.911694e-06  7.559304e-07  3.385598e-11  4.487816e-11  1.710546e-06  2.327875e-04  8.846132e-13  2.193525e-10  2.692996e-10  1.472838e-05  6.484288e-10  1.901054e-11  7.538720e-10  2.066426e-11  8.194656e-05  1.389777e-07  1.513493e-12  0.000000e+00  9.245271e-01  1.000000e+00  
6.846720e-03  3.300000e+05  1.185250e+00  1.294000e+03  9.680776e-05  7.580980e-09  9.588251e-04  5.334262e-06  6.160901e-09  1.089865e-13  3.189119e-04  2.818105e-08  2.807086e-03  1.008228e-02  4.728708e-02  1.243966e-07  5.559485e-07  4.859574e-05  1.719151e-04  1.148334e-02  4.935327e-11  9.738986e-08  1.715637e-04  4.534486e-08  1.271891e-03  2.332251e-08  9.390525e-05  1.756734e-09  9.743115e-09  1.231562e-06  7.328543e-08  2.687532e-10  5.817362e-11  3.146224e-04  3.152202e-12  1.674788e-13  1.748540e-05  3.373507e-07  5.206102e-06  1.957574e-07  5.105096e-11  5.983935e-10  9.857129e-06  2.903837e-06  7.526240e-07  3.355617e-11  4.423585e-11  1.688165e-06  2.257832e-04  8.722736e-13  2.148215e-10  2.649792e-10  1.376071e-05  6.392255e-10  1.774408e-11  7.173746e-10  2.025206e-11  8.044395e-05  1.365362e-07  1.489648e-12  0.000000e+00  9.245271e-01  1.000000e+00  
6.921462e-03  3.300000e+05  1.185218e+00  1.294000e+03  9.642674e-05  7.540763e-09  9.557977e-04  5.310315e-06  6.078795e-09  1.076847e-13  3.152461e-04  2.781522e-08  2.840271e-03  1.011782e-02  4.721414e-02  1.242092e-07  5.547182e-07  4.826270e-05  1.695502e-04  1.152662e-02  4.908030e-11  9.633906e-08  1.710795e-04  4.476168e-08  1.257328e-03  2.298388e-08  9.322412e-05  1.730678e-09  9.631686e-09  1.240306e-06  7.296217e-08  2.668453e-10  5.747149e-11  3.105641e-04  3.116098e-12  1.665942e-13  1.741441e-05  3.311589e-07  5.124356e-06  1.932603e-07  5.020817e-11  5.895933e-10  9.719815e-06  2.895595e-06  7.492566e-07  3.326564e-11  4.360170e-11  1.665955e-06  2.190068e-04  8.602501e-13  2.104055e-10  2.607475e-10  1.285937e-05  6.302104e-10  1.656631e-11  6.831817e-10  1.984974e-11  7.896333e-05  1.341503e-07  1.466335e-12  0.000000e+00  9.245271e-01  1.000000e+00  
6.996205e-03  3.300000e+05  1.185187e+00  1.294000e+03  9.604187e-05  7.501083e-09  9.527397e-04  5.286718e-06  5.998148e-09  1.064046e-13  3.116595e-04  2.745712e-08  2.873327e-03  1.015260e-02  4.714196e-02  1.240250e-07  5.535108e-07  4.793472e-05  1.672390e-04  1.156938e-02  4.880595e-11  9.530216e-08  1.705783e-04  4.418824e-08  1.242964e-03  2.265225e-08  9.255164e-05  1.705231e-09  9.522558e-09  1.248860e-06  7.263297e-08  2.649332e-10  5.678141e-11  3.065617e-04  3.080560e-12  1.657252e-13  1.734373e-05  3.251266e-07  5.044093e-06  1.907992e-07  4.938238e-11  5.809477e-10  9.583783e-06  2.886987e-06  7.458317e-07  3.298400e-11  4.297576e-11  1.643926e-06  2.124505e-04  8.485306e-13  2.061014e-10  2.566022e-10  1.201969e-05  6.213777e-10  1.547082e-11  6.511319e-10  1.945706e-11  7.750473e-05  1.318187e-07  1.443536e-12  0.000000e+00  9.245271e-01  1.000000e+00  
7.070948e-03  3.300000e+05  1.185157e+00  1.294000e+03  9.565340e-05  7.461928e-09  9.496527e-04  5.263460e-06  5.918938e-09  1.051460e-13  3.081494e-04  2.710654e-08  2.906255e-03  1.018664e-02  4.707052e-02  1.238442e-07  5.523256e-07  4.761165e-05  1.649799e-04  1.161162e-02  4.853035e-11  9.427907e-08  1.700608e-04  4.362435e-08  1.228796e-03  2.232742e-08  9.188771e-05  1.680373e-09  9.415656e-09  1.257224e-06  7.229818e-08  2.630180e-10  5.610318e-11  3.026153e-04  3.045580e-12  1.648714e-13  1.727336e-05  3.192485e-07  4.965288e-06  1.883738e-07  4.857321e-11  5.724538e-10  9.449075e-06  2.878027e-06  7.423529e-07  3.271089e-11  4.235806e-11  1.622087e-06  2.061067e-04  8.371034e-13  2.019058e-10  2.525411e-10  1.123735e-05  6.127219e-10  1.445166e-11  6.210750e-10  1.907374e-11  7.606814e-05  1.295398e-07  1.421234e-12  0.000000e+00  9.245271e-01  1.000000e+00  
7.145690e-03  3.300000e+05  1.185128e+00  1.294000e+03  9.526154e-05  7.423284e-09  9.465383e-04  5.240530e-06  5.841138e-09  1.039084e-13  3.047135e-04  2.676323e-08  2.939056e-03  1.021995e-02  4.699982e-02  1.236666e-07  5.511620e-07  4.729337e-05  1.627710e-04  1.165337e-02  4.825362e-11  9.326967e-08  1.695276e-04  4.306980e-08  1.214821e-03  2.200921e-08  9.123221e-05  1.656083e-09  9.310909e-09  1.265402e-06  7.195815e-08  2.611005e-10  5.543660e-11  2.987246e-04  3.011150e-12  1.640322e-13  1.720333e-05  3.135198e-07  4.887915e-06  1.859836e-07  4.778029e-11  5.641086e-10  9.315726e-06  2.868730e-06  7.388233e-07  3.244595e-11  4.174862e-11  1.600445e-06  1.999682e-04  8.259578e-13  1.978155e-10  2.485620e-10  1.050834e-05  6.042375e-10  1.350338e-11  5.928728e-10  1.869954e-11  7.465353e-05  1.273122e-07  1.399414e-12  0.000000e+00  9.245271e-01  1.000000e+00  
7.220433e-03  3.300000e+05  1.185099e+00  1.294000e+03  9.486653e-05  7.385138e-09  9.433980e-04  5.217920e-06  5.764723e-09  1.026917e-13  3.013493e-04  2.642699e-08  2.971730e-03  1.025254e-02  4.692983e-02  1.234923e-07  5.500193e-07  4.697977e-05  1.606108e-04  1.169463e-02  4.797587e-11  9.227384e-08  1.689794e-04  4.252439e-08  1.201036e-03  2.169744e-08  9.058502e-05  1.632343e-09  9.208250e-09  1.273395e-06  7.161321e-08  2.591815e-10  5.478147e-11  2.948893e-04  2.977259e-12  1.632072e-13  1.713364e-05  3.079357e-07  4.811950e-06  1.836285e-07  4.700328e-11  5.559092e-10  9.183770e-06  2.859112e-06  7.352461e-07  3.218885e-11  4.114747e-11  1.579009e-06  1.940278e-04  8.150831e-13  1.938275e-10  2.446628e-10  9.828944e-06  5.959197e-10  1.262090e-11  5.663970e-10  1.833423e-11  7.326087e-05  1.251345e-07  1.378062e-12  0.000000e+00  9.245271e-01  1.000000e+00  
7.295176e-03  3.300000e+05  1.185072e+00  1.294000e+03  9.446858e-05  7.347479e-09  9.402333e-04  5.195619e-06  5.689670e-09  1.014954e-13  2.980545e-04  2.609761e-08  3.004278e-03  1.028445e-02  4.686055e-02  1.233214e-07  5.488969e-07  4.667071e-05  1.584976e-04  1.173541e-02  4.769723e-11  9.129149e-08  1.684167e-04  4.198792e-08  1.187439e-03  2.139196e-08  8.994604e-05  1.609134e-09  9.107614e-09  1.281206e-06  7.126366e-08  2.572618e-10  5.413758e-11  2.911092e-04  2.943899e-12  1.623959e-13  1.706432e-05  3.024915e-07  4.737366e-06  1.813079e-07  4.624180e-11  5.478528e-10  9.053234e-06  2.849187e-06  7.316243e-07  3.193926e-11  4.055460e-11  1.557784e-06  1.882788e-04  8.044695e-13  1.899388e-10  2.408414e-10  9.195696e-06  5.877634e-10  1.179945e-11  5.415282e-10  1.797755e-11  7.189007e-05  1.230055e-07  1.357163e-12  0.000000e+00  9.245271e-01  1.000000e+00  
7.369918e-03  3.300000e+05  1.185045e+00  1.294000e+03  9.406789e-05  7.310295e-09  9.370456e-04  5.173619e-06  5.615954e-09  1.003194e-13  2.948268e-04  2.577488e-08  3.036702e-03  1.031568e-02  4.679195e-02  1.231539e-07  5.477943e-07  4.636610e-05  1.564302e-04  1.177572e-02  4.741779e-11  9.032248e-08  1.678401e-04  4.146022e-08  1.174028e-03  2.109259e-08  8.931513e-05  1.586439e-09  9.008937e-09  1.288836e-06  7.090979e-08  2.553422e-10  5.350473e-11  2.873840e-04  2.911062e-12  1.615979e-13  1.699536e-05  2.971828e-07  4.664139e-06  1.790214e-07  4.549550e-11  5.399364e-10  8.924143e-06  2.838967e-06  7.279608e-07  3.169687e-11  3.996999e-11  1.536776e-06  1.827146e-04  7.941074e-13  1.861465e-10  2.370957e-10  8.605387e-06  5.797640e-10  1.103469e-11  5.181558e-10  1.762927e-11  7.054105e-05  1.209238e-07  1.336702e-12  0.000000e+00  9.245271e-01  1.000000e+00  
7.444661e-03  3.300000e+05  1.185019e+00  1.294000e+03  9.366466e-05  7.273574e-09  9.338362e-04  5.151910e-06  5.543550e-09  9.916310e-14  2.916643e-04  2.545862e-08  3.069001e-03  1.034625e-02  4.672404e-02  1.229896e-07  5.467109e-07  4.606582e-05  1.544068e-04  1.181557e-02  4.713766e-11  8.936662e-08  1.672503e-04  4.094109e-08  1.160799e-03  2.079917e-08  8.869219e-05  1.564241e-09  8.912160e-09  1.296288e-06  7.055191e-08  2.534233e-10  5.288272e-11  2.837133e-04  2.878737e-12  1.608128e-13  1.692678e-05  2.920055e-07  4.592243e-06  1.767688e-07  4.476405e-11  5.321574e-10  8.796520e-06  2.828465e-06  7.242582e-07  3.146140e-11  3.939364e-11  1.515990e-06  1.773290e-04  7.839879e-13  1.824478e-10  2.334240e-10  8.055034e-06  5.719170e-10  1.032270e-11  4.961793e-10  1.728918e-11  6.921370e-05  1.188881e-07  1.316668e-12  0.000000e+00  9.245271e-01  1.000000e+00  
7.493611e-03  3.300000e+05  1.185003e+00  1.294000e+03  9.339928e-05  7.249771e-09  9.317232e-04  5.137846e-06  5.496831e-09  9.841644e-14  2.896274e-04  2.525491e-08  3.090088e-03  1.036591e-02  4.667993e-02  1.228838e-07  5.460114e-07  4.587146e-05  1.531050e-04  1.184142e-02  4.695387e-11  8.874771e-08  1.668570e-04  4.060567e-08  1.152232e-03  2.061017e-08  8.828847e-05  1.549965e-09  8.849781e-09  1.301073e-06  7.031546e-08  2.521673e-10  5.248114e-11  2.813386e-04  2.857842e-12  1.603054e-13  1.688208e-05  2.886839e-07  4.545866e-06  1.753116e-07  4.429290e-11  5.271360e-10  8.713741e-06  2.821442e-06  7.218134e-07  3.131079e-11  3.902064e-11  1.502499e-06  1.738956e-04  7.774876e-13  1.800749e-10  2.310584e-10  7.714913e-06  5.668585e-10  9.883104e-12  4.824964e-10  1.707078e-11  6.835607e-05  1.175793e-07  1.303772e-12  0.000000e+00  9.245271e-01  1.000000e+00  
7.524980e-03  3.300000e+05  1.184992e+00  1.294000e+03  9.322872e-05  7.234618e-09  9.303647e-04  5.128897e-06  5.467180e-09  9.794233e-14  2.883360e-04  2.512576e-08  3.103573e-03  1.037837e-02  4.665181e-02  1.228169e-07  5.455672e-07  4.574785e-05  1.522803e-04  1.185789e-02  4.683597e-11  8.835403e-08  1.666022e-04  4.039260e-08  1.146782e-03  2.049033e-08  8.803151e-05  1.540924e-09  8.810215e-09  1.304099e-06  7.016313e-08  2.513628e-10  5.222617e-11  2.798290e-04  2.844564e-12  1.599830e-13  1.685352e-05  2.865835e-07  4.516437e-06  1.743852e-07  4.399420e-11  5.239481e-10  8.661031e-06  2.816882e-06  7.202388e-07  3.121574e-11  3.878347e-11  1.493905e-06  1.717336e-04  7.733737e-13  1.785744e-10  2.295584e-10  7.504996e-06  5.636498e-10  9.611959e-12  4.740092e-10  1.693259e-11  6.781133e-05  1.167505e-07  1.295599e-12  0.000000e+00  9.245271e-01  1.000000e+00  
7.546717e-03  3.300000e+05  1.184985e+00  1.294000e+03  9.311030e-05  7.224164e-09  9.294214e-04  5.122724e-06  5.446764e-09  9.761577e-14  2.874475e-04  2.503690e-08  3.112905e-03  1.038694e-02  4.663239e-02  1.227707e-07  5.452614e-07  4.566262e-05  1.517131e-04  1.186925e-02  4.675422e-11  8.808255e-08  1.664244e-04  4.024580e-08  1.143025e-03  2.040788e-08  8.785424e-05  1.534707e-09  8.782983e-09  1.306179e-06  7.005721e-08  2.508055e-10  5.205057e-11  2.787885e-04  2.835415e-12  1.597608e-13  1.683378e-05  2.851407e-07  4.496178e-06  1.737467e-07  4.378868e-11  5.217527e-10  8.624662e-06  2.813695e-06  7.191442e-07  3.115053e-11  3.861996e-11  1.487974e-06  1.702526e-04  7.705464e-13  1.775438e-10  2.285263e-10  7.363103e-06  5.614412e-10  9.428778e-12  4.682533e-10  1.683763e-11  6.743607e-05  1.161807e-07  1.289977e-12  0.000000e+00  9.245271e-01  1.000000e+00  
7.568453e-03  3.300000e+05  1.184978e+00  1.294000e+03  9.299171e-05  7.213747e-09  9.284765e-04  5.116574e-06  5.426454e-09  9.729083e-14  2.865641e-04  2.494854e-08  3.122226e-03  1.039546e-02  4.661303e-02  1.227250e-07  5.449570e-07  4.557774e-05  1.511493e-04  1.188058e-02  4.667243e-11  8.781218e-08  1.662456e-04  4.009969e-08  1.139282e-03  2.032590e-08  8.767763e-05  1.528529e-09  8.755901e-09  1.308243e-06  6.995101e-08  2.502484e-10  5.187585e-11  2.777525e-04  2.826307e-12  1.595397e-13  1.681406e-05  2.837083e-07  4.476026e-06  1.731110e-07  4.358435e-11  5.195683e-10  8.588420e-06  2.810488e-06  7.180468e-07  3.108585e-11  3.845715e-11  1.482063e-06  1.687855e-04  7.677378e-13  1.765206e-10  2.275001e-10  7.224061e-06  5.592447e-10  9.249318e-12  4.625971e-10  1.674332e-11  6.706261e-05  1.156146e-07  1.284390e-12  0.000000e+00  9.245271e-01  1.000000e+00  
7.590190e-03  3.300000e+05  1.184971e+00  1.294000e+03  9.287294e-05  7.203367e-09  9.275300e-04  5.110446e-06  5.406250e-09  9.696754e-14  2.856858e-04  2.486070e-08  3.131537e-03  1.040392e-02  4.659373e-02  1.226795e-07  5.446542e-07  4.549320e-05  1.505890e-04  1.189187e-02  4.659061e-11  8.754288e-08  1.660658e-04  3.995427e-08  1.135554e-03  2.024439e-08  8.750167e-05  1.522389e-09  8.728966e-09  1.310293e-06  6.984452e-08  2.496915e-10  5.170201e-11  2.767210e-04  2.817241e-12  1.593195e-13  1.679438e-05  2.822860e-07  4.455981e-06  1.724780e-07  4.338120e-11  5.173950e-10  8.552306e-06  2.807259e-06  7.169467e-07  3.102169e-11  3.829503e-11  1.476171e-06  1.673322e-04  7.649479e-13  1.755047e-10  2.264797e-10  7.087810e-06  5.570601e-10  9.073546e-12  4.570388e-10  1.664966e-11  6.669096e-05  1.150521e-07  1.278835e-12  0.000000e+00  9.245271e-01  1.000000e+00  
7.611926e-03  3.300000e+05  1.184964e+00  1.294000e+03  9.275400e-05  7.193023e-09  9.265820e-04  5.104342e-06  5.386150e-09  9.664575e-14  2.848124e-04  2.477335e-08  3.140838e-03  1.041233e-02  4.657447e-02  1.226341e-07  5.443530e-07  4.540901e-05  1.500321e-04  1.190313e-02  4.650874e-11  8.727464e-08  1.658849e-04  3.980953e-08  1.131840e-03  2.016335e-08  8.732634e-05  1.516288e-09  8.702179e-09  1.312328e-06  6.973776e-08  2.491349e-10  5.152902e-11  2.756940e-04  2.808215e-12  1.591004e-13  1.677474e-05  2.808739e-07  4.436042e-06  1.718477e-07  4.317923e-11  5.152326e-10  8.516319e-06  2.804010e-06  7.158439e-07  3.095805e-11  3.813360e-11  1.470299e-06  1.658925e-04  7.621765e-13  1.744960e-10  2.254651e-10  6.954293e-06  5.548874e-10  8.901351e-12  4.515765e-10  1.655663e-11  6.632110e-05  1.144931e-07  1.273313e-12  0.000000e+00  9.245271e-01  1.000000e+00  
7.627516e-03  3.300000e+05  1.184959e+00  1.294000e+03  9.266859e-05  7.185627e-09  9.259012e-04  5.099977e-06  5.371799e-09  9.641599e-14  2.841891e-04  2.471102e-08  3.147502e-03  1.041833e-02  4.656070e-02  1.226019e-07  5.441376e-07  4.534883e-05  1.496348e-04  1.191117e-02  4.645001e-11  8.708294e-08  1.657546e-04  3.970614e-08  1.129186e-03  2.010551e-08  8.720099e-05  1.511936e-09  8.683056e-09  1.313779e-06  6.966102e-08  2.487358e-10  5.140550e-11  2.749602e-04  2.801768e-12  1.589438e-13  1.676067e-05  2.798673e-07  4.421807e-06  1.713974e-07  4.303509e-11  5.136884e-10  8.490589e-06  2.801667e-06  7.150513e-07  3.091272e-11  3.801825e-11  1.466099e-06  1.648682e-04  7.602000e-13  1.737770e-10  2.247410e-10  6.860185e-06  5.533364e-10  8.779992e-12  4.477168e-10  1.649030e-11  6.605695e-05  1.140945e-07  1.269373e-12  0.000000e+00  9.245271e-01  1.000000e+00  
7.637748e-03  3.300000e+05  1.184956e+00  1.294000e+03  9.261249e-05  7.180783e-09  9.254539e-04  5.097119e-06  5.362409e-09  9.626563e-14  2.837814e-04  2.467024e-08  3.151873e-03  1.042226e-02  4.655167e-02  1.225808e-07  5.439968e-07  4.530943e-05  1.493749e-04  1.191645e-02  4.641145e-11  8.695743e-08  1.656689e-04  3.963847e-08  1.127448e-03  2.006768e-08  8.711890e-05  1.509090e-09  8.670546e-09  1.314727e-06  6.961058e-08  2.484739e-10  5.132466e-11  2.744798e-04  2.797548e-12  1.588413e-13  1.675144e-05  2.792094e-07  4.412494e-06  1.711026e-07  4.294081e-11  5.126780e-10  8.473737e-06  2.800124e-06  7.145304e-07  3.088311e-11  3.794273e-11  1.463348e-06  1.641997e-04  7.589079e-13  1.733072e-10  2.242673e-10  6.799158e-06  5.523217e-10  8.701310e-12  4.452094e-10  1.644694e-11  6.588407e-05  1.138338e-07  1.266796e-12  0.000000e+00  9.245271e-01  1.000000e+00  
7.644803e-03  3.300000e+05  1.184953e+00  1.294000e+03  9.257379e-05  7.177447e-09  9.251453e-04  5.095151e-06  5.355948e-09  9.616216e-14  2.835009e-04  2.464219e-08  3.154886e-03  1.042496e-02  4.654546e-02  1.225663e-07  5.438999e-07  4.528230e-05  1.491962e-04  1.192008e-02  4.638487e-11  8.687101e-08  1.656096e-04  3.959189e-08  1.126252e-03  2.004165e-08  8.706238e-05  1.507132e-09  8.661939e-09  1.315379e-06  6.957577e-08  2.482933e-10  5.126903e-11  2.741492e-04  2.794643e-12  1.587707e-13  1.674509e-05  2.787571e-07  4.406086e-06  1.708997e-07  4.287596e-11  5.119827e-10  8.462134e-06  2.799057e-06  7.141709e-07  3.086276e-11  3.789074e-11  1.461454e-06  1.637405e-04  7.580193e-13  1.729841e-10  2.239414e-10  6.757417e-06  5.516236e-10  8.647518e-12  4.434926e-10  1.641713e-11  6.576511e-05  1.136546e-07  1.265024e-12  0.000000e+00  9.245271e-01  1.000000e+00  
7.651858e-03  3.300000e+05  1.184951e+00  1.294000e+03  9.253507e-05  7.174116e-09  9.248366e-04  5.093185e-06  5.349498e-09  9.605885e-14  2.832210e-04  2.461419e-08  3.157897e-03  1.042765e-02  4.653925e-02  1.225518e-07  5.438031e-07  4.525521e-05  1.490178e-04  1.192371e-02  4.635827e-11  8.678472e-08  1.655502e-04  3.954539e-08  1.125057e-03  2.001567e-08  8.700593e-05  1.505179e-09  8.653347e-09  1.316029e-06  6.954092e-08  2.481128e-10  5.121350e-11  2.738190e-04  2.791743e-12  1.587003e-13  1.673874e-05  2.783058e-07  4.399689e-06  1.706971e-07  4.281122e-11  5.112885e-10  8.450544e-06  2.797988e-06  7.138111e-07  3.084246e-11  3.783884e-11  1.459562e-06  1.632827e-04  7.571326e-13  1.726618e-10  2.236162e-10  6.715950e-06  5.509267e-10  8.594065e-12  4.417853e-10  1.638738e-11  6.564633e-05  1.134757e-07  1.263255e-12  0.000000e+00  9.245271e-01  1.000000e+00  
7.658913e-03  3.300000e+05  1.184949e+00  1.294000e+03  9.249634e-05  7.170788e-09  9.245277e-04  5.091222e-06  5.343060e-09  9.595578e-14  2.829415e-04  2.458625e-08  3.160908e-03  1.043034e-02  4.653304e-02  1.225374e-07  5.437065e-07  4.522816e-05  1.488398e-04  1.192733e-02  4.633168e-11  8.669854e-08  1.654907e-04  3.949896e-08  1.123863e-03  1.998974e-08  8.694954e-05  1.503229e-09  8.644770e-09  1.316678e-06  6.950606e-08  2.479323e-10  5.115806e-11  2.734893e-04  2.788847e-12  1.586300e-13  1.673239e-05  2.778555e-07  4.393303e-06  1.704947e-07  4.274661e-11  5.105954e-10  8.438969e-06  2.796917e-06  7.134511e-07  3.082222e-11  3.778700e-11  1.457672e-06  1.628263e-04  7.562478e-13  1.723402e-10  2.232915e-10  6.674754e-06  5.502309e-10  8.540997e-12  4.400877e-10  1.635770e-11  6.552774e-05  1.132971e-07  1.261489e-12  0.000000e+00  9.245271e-01  1.000000e+00  
7.665968e-03  3.300000e+05  1.184947e+00  1.294000e+03  9.245758e-05  7.167464e-09  9.242187e-04  5.089261e-06  5.336631e-09  9.585273e-14  2.826626e-04  2.455835e-08  3.163917e-03  1.043302e-02  4.652685e-02  1.225229e-07  5.436101e-07  4.520114e-05  1.486621e-04  1.193095e-02  4.630508e-11  8.661245e-08  1.654312e-04  3.945260e-08  1.122671e-03  1.996386e-08  8.689322e-05  1.501283e-09  8.636208e-09  1.317326e-06  6.947116e-08  2.477519e-10  5.110270e-11  2.731601e-04  2.785955e-12  1.585597e-13  1.672604e-05  2.774063e-07  4.386928e-06  1.702927e-07  4.268211e-11  5.099035e-10  8.427406e-06  2.795844e-06  7.130908e-07  3.080203e-11  3.773523e-11  1.455785e-06  1.623713e-04  7.553648e-13  1.720194e-10  2.229674e-10  6.633828e-06  5.495366e-10  8.488255e-12  4.383992e-10  1.632808e-11  6.540934e-05  1.131190e-07  1.259727e-12  0.000000e+00  9.245271e-01  1.000000e+00  
7.673023e-03  3.300000e+05  1.184944e+00  1.294000e+03  9.241881e-05  7.164143e-09  9.239095e-04  5.087302e-06  5.330214e-09  9.574989e-14  2.823842e-04  2.453050e-08  3.166925e-03  1.043570e-02  4.652065e-02  1.225085e-07  5.435137e-07  4.517416e-05  1.484848e-04  1.193456e-02  4.627848e-11  8.652648e-08  1.653715e-04  3.940632e-08  1.121481e-03  1.993803e-08  8.683697e-05  1.499342e-09  8.627662e-09  1.317971e-06  6.943624e-08  2.475715e-10  5.104743e-11  2.728313e-04  2.783067e-12  1.584896e-13  1.671970e-05  2.769581e-07  4.380564e-06  1.700909e-07  4.261775e-11  5.092127e-10  8.415858e-06  2.794768e-06  7.127302e-07  3.078189e-11  3.768354e-11  1.453899e-06  1.619177e-04  7.544838e-13  1.716993e-10  2.226440e-10  6.593169e-06  5.488433e-10  8.435874e-12  4.367209e-10  1.629853e-11  6.529113e-05  1.129412e-07  1.257967e-12  0.000000e+00  9.245271e-01  1.000000e+00  
7.680078e-03  3.300000e+05  1.184942e+00  1.294000e+03  9.238003e-05  7.160827e-09  9.236001e-04  5.085346e-06  5.323806e-09  9.564729e-14  2.821063e-04  2.450271e-08  3.169932e-03  1.043837e-02  4.651447e-02  1.224943e-07  5.434174e-07  4.514721e-05  1.483078e-04  1.193818e-02  4.625187e-11  8.644067e-08  1.653117e-04  3.936010e-08  1.120292e-03  1.991224e-08  8.678078e-05  1.497404e-09  8.619130e-09  1.318616e-06  6.940129e-08  2.473910e-10  5.099225e-11  2.725030e-04  2.780185e-12  1.584195e-13  1.671337e-05  2.765110e-07  4.374211e-06  1.698894e-07  4.255350e-11  5.085231e-10  8.404323e-06  2.793691e-06  7.123694e-07  3.076180e-11  3.763192e-11  1.452016e-06  1.614654e-04  7.536046e-13  1.713799e-10  2.223211e-10  6.552777e-06  5.481513e-10  8.383797e-12  4.350507e-10  1.626904e-11  6.517310e-05  1.127638e-07  1.256212e-12  0.000000e+00  9.245271e-01  1.000000e+00  
7.684763e-03  3.300000e+05  1.184941e+00  1.294000e+03  9.235426e-05  7.158626e-09  9.233946e-04  5.084048e-06  5.319558e-09  9.557921e-14  2.819220e-04  2.448428e-08  3.171929e-03  1.044014e-02  4.651036e-02  1.224847e-07  5.433538e-07  4.512933e-05  1.481905e-04  1.194057e-02  4.623420e-11  8.638370e-08  1.652720e-04  3.932943e-08  1.119504e-03  1.989514e-08  8.674350e-05  1.496119e-09  8.613471e-09  1.319043e-06  6.937806e-08  2.472712e-10  5.095566e-11  2.722852e-04  2.778272e-12  1.583731e-13  1.670916e-05  2.762145e-07  4.369997e-06  1.697558e-07  4.251089e-11  5.080656e-10  8.396669e-06  2.792974e-06  7.121296e-07  3.074848e-11  3.759767e-11  1.450766e-06  1.611658e-04  7.530217e-13  1.711683e-10  2.221070e-10  6.526095e-06  5.476923e-10  8.349451e-12  4.339472e-10  1.624949e-11  6.509482e-05  1.126461e-07  1.255048e-12  0.000000e+00  9.245271e-01  1.000000e+00  
7.687692e-03  3.300000e+05  1.184940e+00  1.294000e+03  9.233815e-05  7.157251e-09  9.232661e-04  5.083237e-06  5.316904e-09  9.553668e-14  2.818069e-04  2.447277e-08  3.173177e-03  1.044125e-02  4.650779e-02  1.224787e-07  5.433140e-07  4.511816e-05  1.481172e-04  1.194207e-02  4.622316e-11  8.634812e-08  1.652471e-04  3.931029e-08  1.119011e-03  1.988446e-08  8.672021e-05  1.495317e-09  8.609938e-09  1.319309e-06  6.936354e-08  2.471964e-10  5.093280e-11  2.721492e-04  2.777077e-12  1.583441e-13  1.670653e-05  2.760295e-07  4.367366e-06  1.696723e-07  4.248428e-11  5.077799e-10  8.391888e-06  2.792526e-06  7.119797e-07  3.074017e-11  3.757629e-11  1.449985e-06  1.609788e-04  7.526578e-13  1.710361e-10  2.219733e-10  6.509476e-06  5.474057e-10  8.328045e-12  4.332594e-10  1.623729e-11  6.504592e-05  1.125727e-07  1.254321e-12  0.000000e+00  9.245271e-01  1.000000e+00  
