t,x,Weight,Equiv. Sphere Diameter (nm),Collision Diameter (nm),Mobility Diameter (nm),Surface Area (cm2),Volume (cm3),Mass (g),Age (s),pah
0.1,1.3825,4.27246e+07,1.75576,1.75576,1.75576,9.68461e-14,2.83399e-21,5.10118e-21,0.0323792,256
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00767551,32
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.0119655,32
0.1,1.3825,4.27246e+07,1.89134,1.89134,1.89134,1.1238e-13,3.54248e-21,6.37647e-21,0.0333535,320
0.1,1.3825,4.27246e+07,1.79161,1.79161,1.79161,1.0084e-13,3.01111e-21,5.42e-21,0.0287313,272
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.0011064,32
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.0136141,32
0.1,1.3825,4.27246e+07,2.21212,2.21212,2.21212,1.53734e-13,5.66797e-21,1.02024e-20,0.0768965,512
0.1,1.3825,4.27246e+07,2.72778,2.72778,2.72778,2.3376e-13,1.06274e-20,1.91294e-20,0.0870268,960
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.000857311,32
0.1,1.3825,4.27246e+07,1.10606,1.10606,1.10606,3.84334e-14,7.08497e-22,1.27529e-21,0.00835282,64
0.1,1.3825,4.27246e+07,1.10606,1.10606,1.10606,3.84334e-14,7.08497e-22,1.27529e-21,0.0214553,64
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00227271,32
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00145385,32
0.1,1.3825,4.27246e+07,1.67933,1.67933,1.67933,8.85974e-14,2.47974e-21,4.46353e-21,0.0248316,224
0.1,1.3825,4.27246e+07,1.67933,1.67933,1.67933,8.85974e-14,2.47974e-21,4.46353e-21,0.0565612,224
0.1,1.3825,4.27246e+07,1.44935,1.44935,1.44935,6.59929e-14,1.59412e-21,2.86941e-21,0.0442222,144
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.010587,32
0.1,1.3825,4.27246e+07,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.00641333,48
0.1,1.3825,4.27246e+07,1.82607,1.82607,1.82607,1.04757e-13,3.18823e-21,5.73882e-21,0.0942094,288
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00453114,32
0.1,1.3825,4.27246e+07,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.0136156,48
0.1,1.3825,4.27246e+07,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.0135593,48
0.1,1.3825,4.27246e+07,2.6498,2.6498,2.6498,2.20586e-13,9.74183e-21,1.75353e-20,0.0907613,880
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00420293,32
0.1,1.3825,4.27246e+07,2.03738,2.03738,2.03738,1.30405e-13,4.4281e-21,7.97059e-21,0.0549263,400
0.1,1.3825,4.27246e+07,1.39355,1.39355,1.39355,6.10092e-14,1.41699e-21,2.55059e-21,0.0260566,128
0.1,1.3825,4.27246e+07,1.54961,1.54961,1.54961,7.54393e-14,1.94837e-21,3.50706e-21,0.0328132,176
0.1,1.3825,4.27246e+07,1.26613,1.26613,1.26613,5.0362e-14,1.06274e-21,1.91294e-21,0.0195461,96
0.1,1.3825,4.27246e+07,1.10606,1.10606,1.10606,3.84334e-14,7.08497e-22,1.27529e-21,0.00996479,64
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00526255,32
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00389533,32
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00847283,32
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00391932,32
0.1,1.3825,4.27246e+07,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.00413615,48
0.1,1.3825,4.27246e+07,2.36291,2.36291,2.36291,1.75406e-13,6.90784e-21,1.24341e-20,0.0866396,624
0.1,1.3825,4.27246e+07,1.39355,1.39355,1.39355,6.10092e-14,1.41699e-21,2.55059e-21,0.021309,128
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00399357,32
0.1,1.3825,4.27246e+07,1.44935,1.44935,1.44935,6.59929e-14,1.59412e-21,2.86941e-21,0.0255972,144
0.1,1.3825,4.27246e+07,1.33288,1.33288,1.33288,5.58129e-14,1.23987e-21,2.23176e-21,0.0120891,112
0.1,1.3825,4.27246e+07,1.44935,1.44935,1.44935,6.59929e-14,1.59412e-21,2.86941e-21,0.0412064,144
0.1,1.3825,4.27246e+07,3.31819,3.31819,3.31819,3.45901e-13,1.91294e-20,3.44329e-20,0.098968,1728
0.1,1.3825,4.27246e+07,1.75576,1.75576,1.75576,9.68461e-14,2.83399e-21,5.10118e-21,0.0729299,256
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00151047,32
0.1,1.3825,4.27246e+07,1.75576,1.75576,1.75576,9.68461e-14,2.83399e-21,5.10118e-21,0.0453414,256
0.1,1.3825,4.27246e+07,1.85928,1.85928,1.85928,1.08602e-13,3.36536e-21,6.05765e-21,0.0343505,304
0.1,1.3825,4.27246e+07,1.39355,1.39355,1.39355,6.10092e-14,1.41699e-21,2.55059e-21,0.0333285,128
0.1,1.3825,4.27246e+07,1.63835,1.63835,1.63835,8.43266e-14,2.30261e-21,4.1447e-21,0.0336744,208
0.1,1.3825,4.27246e+07,2.25728,2.25728,2.25728,1.60074e-13,6.02222e-21,1.084e-20,0.0784444,544
0.1,1.3825,4.27246e+07,3.0636,3.0636,3.0636,2.94859e-13,1.50556e-20,2.71e-20,0.093972,1360
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00960718,32
0.1,1.3825,4.27246e+07,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.0121754,48
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.0200851,32
0.1,1.3825,4.27246e+07,1.92235,1.92235,1.92235,1.16095e-13,3.71961e-21,6.69529e-21,0.0521423,336
0.1,1.3825,4.27246e+07,1.63835,1.63835,1.63835,8.43266e-14,2.30261e-21,4.1447e-21,0.0461733,208
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.0129141,32
0.1,1.3825,4.27246e+07,2.34254,2.34254,2.34254,1.72395e-13,6.73072e-21,1.21153e-20,0.0912397,608
0.1,1.3825,4.27246e+07,1.44935,1.44935,1.44935,6.59929e-14,1.59412e-21,2.86941e-21,0.0566771,144
0.1,1.3825,4.27246e+07,2.98975,2.98975,2.98975,2.80815e-13,1.39928e-20,2.51871e-20,0.095949,1264
0.1,1.3825,4.27246e+07,1.33288,1.33288,1.33288,5.58129e-14,1.23987e-21,2.23176e-21,0.0280744,112
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.000913545,32
0.1,1.3825,4.27246e+07,1.19147,1.19147,1.19147,4.4598e-14,8.85621e-22,1.59412e-21,0.00747479,80
0.1,1.3825,4.27246e+07,1.10606,1.10606,1.10606,3.84334e-14,7.08497e-22,1.27529e-21,0.00773471,64
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00155983,32
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00462975,32
0.1,1.3825,4.27246e+07,1.26613,1.26613,1.26613,5.0362e-14,1.06274e-21,1.91294e-21,0.0184129,96
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00943003,32
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00109883,32
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.0265505,32
0.1,1.3825,4.27246e+07,1.7184,1.7184,1.7184,9.27676e-14,2.65686e-21,4.78235e-21,0.0381375,240
0.1,1.3825,4.27246e+07,1.10606,1.10606,1.10606,3.84334e-14,7.08497e-22,1.27529e-21,0.0133763,64
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.000768949,32
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00305648,32
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00615715,32
0.1,1.3825,4.27246e+07,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.00303186,48
0.1,1.3825,4.27246e+07,1.26613,1.26613,1.26613,5.0362e-14,1.06274e-21,1.91294e-21,0.0216369,96
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00210528,32
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00313833,32
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00469891,32
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.0085732,32
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.024835,32
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00492842,32
0.1,1.3825,4.27246e+07,1.92235,1.92235,1.92235,1.16095e-13,3.71961e-21,6.69529e-21,0.0369647,336
0.1,1.3825,4.27246e+07,1.50116,1.50116,1.50116,7.07949e-14,1.77124e-21,3.18823e-21,0.0199845,160
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00217102,32
0.1,1.3825,4.27246e+07,1.33288,1.33288,1.33288,5.58129e-14,1.23987e-21,2.23176e-21,0.0516991,112
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.0016042,32
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.0075732,32
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00427697,32
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.0139562,32
0.1,1.3825,4.27246e+07,1.19147,1.19147,1.19147,4.4598e-14,8.85621e-22,1.59412e-21,0.0320039,80
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00626558,32
0.1,1.3825,4.27246e+07,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.00363338,48
0.1,1.3825,4.27246e+07,1.10606,1.10606,1.10606,3.84334e-14,7.08497e-22,1.27529e-21,0.0306796,64
0.1,1.3825,4.27246e+07,1.19147,1.19147,1.19147,4.4598e-14,8.85621e-22,1.59412e-21,0.0402732,80
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00319065,32
0.1,1.3825,4.27246e+07,1.33288,1.33288,1.33288,5.58129e-14,1.23987e-21,2.23176e-21,0.0323581,112
0.1,1.3825,4.27246e+07,1.26613,1.26613,1.26613,5.0362e-14,1.06274e-21,1.91294e-21,0.0177033,96
0.1,1.3825,4.27246e+07,1.7184,1.7184,1.7184,9.27676e-14,2.65686e-21,4.78235e-21,0.0656437,240
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00299448,32
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00448565,32
0.1,1.3825,4.27246e+07,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.000732231,48
0.1,1.3825,4.27246e+07,1.10606,1.10606,1.10606,3.84334e-14,7.08497e-22,1.27529e-21,0.0145029,64
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.0126308,32
0.1,1.3825,4.27246e+07,2.9253,2.9253,2.9253,2.68838e-13,1.31072e-20,2.35929e-20,0.0699617,1184
0.1,1.3825,4.27246e+07,1.10606,1.10606,1.10606,3.84334e-14,7.08497e-22,1.27529e-21,0.00609186,64
0.1,1.3825,4.27246e+07,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.0129213,48
0.1,1.3825,4.27246e+07,2.38294,2.38294,2.38294,1.78392e-13,7.08497e-21,1.27529e-20,0.0854735,640
0.1,1.3825,4.27246e+07,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.0126698,48
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,7.56809e-05,32
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00590027,32
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00296449,32
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00275651,32
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.0096532,32
0.1,1.3825,4.27246e+07,1.19147,1.19147,1.19147,4.4598e-14,8.85621e-22,1.59412e-21,0.0245596,80
0.1,1.3825,4.27246e+07,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.0128163,48
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00015723,32
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00881662,32
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00772408,32
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00110028,32
0.1,1.3825,4.27246e+07,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.013421,48
0.1,1.3825,4.27246e+07,1.54961,1.54961,1.54961,7.54393e-14,1.94837e-21,3.50706e-21,0.0320751,176
0.1,1.3825,4.27246e+07,1.50116,1.50116,1.50116,7.07949e-14,1.77124e-21,3.18823e-21,0.0266707,160
0.1,1.3825,4.27246e+07,1.26613,1.26613,1.26613,5.0362e-14,1.06274e-21,1.91294e-21,0.0258038,96
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.000799973,32
0.1,1.3825,4.27246e+07,1.67933,1.67933,1.67933,8.85974e-14,2.47974e-21,4.46353e-21,0.0351832,224
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00490047,32
0.1,1.3825,4.27246e+07,1.10606,1.10606,1.10606,3.84334e-14,7.08497e-22,1.27529e-21,0.0101259,64
0.1,1.3825,4.27246e+07,1.26613,1.26613,1.26613,5.0362e-14,1.06274e-21,1.91294e-21,0.00511325,96
0.1,1.3825,4.27246e+07,1.26613,1.26613,1.26613,5.0362e-14,1.06274e-21,1.91294e-21,0.0389659,96
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.0124378,32
0.1,1.3825,4.27246e+07,1.82607,1.82607,1.82607,1.04757e-13,3.18823e-21,5.73882e-21,0.076549,288
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.000468726,32
0.1,1.3825,4.27246e+07,1.63835,1.63835,1.63835,8.43266e-14,2.30261e-21,4.1447e-21,0.0488411,208
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00237149,32
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00812918,32
0.1,1.3825,4.27246e+07,1.26613,1.26613,1.26613,5.0362e-14,1.06274e-21,1.91294e-21,0.0141959,96
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00133072,32
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.0030134,32
0.1,1.3825,4.27246e+07,1.10606,1.10606,1.10606,3.84334e-14,7.08497e-22,1.27529e-21,0.0107161,64
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00356705,32
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00353601,32
0.1,1.3825,4.27246e+07,2.00985,2.00985,2.00985,1.26904e-13,4.25098e-21,7.65176e-21,0.0841182,384
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00374929,32
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00899712,32
0.1,1.3825,4.27246e+07,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.00201454,48
0.1,1.3825,4.27246e+07,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.00991779,48
0.1,1.3825,4.27246e+07,1.10606,1.10606,1.10606,3.84334e-14,7.08497e-22,1.27529e-21,0.00988342,64
0.1,1.3825,4.27246e+07,1.10606,1.10606,1.10606,3.84334e-14,7.08497e-22,1.27529e-21,0.018674,64
0.1,1.3825,4.27246e+07,1.10606,1.10606,1.10606,3.84334e-14,7.08497e-22,1.27529e-21,0.025084,64
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00174215,32
0.1,1.3825,4.27246e+07,1.79161,1.79161,1.79161,1.0084e-13,3.01111e-21,5.42e-21,0.055582,272
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.0189825,32
0.1,1.3825,4.27246e+07,2.6498,2.6498,2.6498,2.20586e-13,9.74183e-21,1.75353e-20,0.0854735,880
0.1,1.3825,4.27246e+07,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.0134748,48
0.1,1.3825,4.27246e+07,1.10606,1.10606,1.10606,3.84334e-14,7.08497e-22,1.27529e-21,0.00957099,64
0.1,1.3825,4.27246e+07,1.19147,1.19147,1.19147,4.4598e-14,8.85621e-22,1.59412e-21,0.00915916,80
0.1,1.3825,4.27246e+07,1.26613,1.26613,1.26613,5.0362e-14,1.06274e-21,1.91294e-21,0.0390006,96
0.1,1.3825,4.27246e+07,1.26613,1.26613,1.26613,5.0362e-14,1.06274e-21,1.91294e-21,0.0271739,96
0.1,1.3825,4.27246e+07,1.19147,1.19147,1.19147,4.4598e-14,8.85621e-22,1.59412e-21,0.0124168,80
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00292489,32
0.1,1.3825,4.27246e+07,1.44935,1.44935,1.44935,6.59929e-14,1.59412e-21,2.86941e-21,0.0243898,144
0.1,1.3825,4.27246e+07,1.19147,1.19147,1.19147,4.4598e-14,8.85621e-22,1.59412e-21,0.0172558,80
0.1,1.3825,4.27246e+07,1.39355,1.39355,1.39355,6.10092e-14,1.41699e-21,2.55059e-21,0.071696,128
0.1,1.3825,4.27246e+07,1.59522,1.59522,1.59522,7.99447e-14,2.12549e-21,3.82588e-21,0.0307136,192
0.1,1.3825,4.27246e+07,1.54961,1.54961,1.54961,7.54393e-14,1.94837e-21,3.50706e-21,0.037787,176
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00672148,32
0.1,1.3825,4.27246e+07,1.10606,1.10606,1.10606,3.84334e-14,7.08497e-22,1.27529e-21,0.012034,64
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00412112,32
0.1,1.3825,4.27246e+07,1.10606,1.10606,1.10606,3.84334e-14,7.08497e-22,1.27529e-21,0.0168478,64
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.000516359,32
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.000956642,32
0.1,1.3825,4.27246e+07,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.0183453,48
0.1,1.3825,4.27246e+07,1.44935,1.44935,1.44935,6.59929e-14,1.59412e-21,2.86941e-21,0.0320676,144
0.1,1.3825,4.27246e+07,1.19147,1.19147,1.19147,4.4598e-14,8.85621e-22,1.59412e-21,0.0182349,80
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00250917,32
0.1,1.3825,4.27246e+07,1.19147,1.19147,1.19147,4.4598e-14,8.85621e-22,1.59412e-21,0.0365628,80
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.000380306,32
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00533152,32
0.1,1.3825,4.27246e+07,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.012627,48
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00392051,32
0.1,1.3825,4.27246e+07,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.0189527,48
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.0104238,32
0.1,1.3825,4.27246e+07,1.10606,1.10606,1.10606,3.84334e-14,7.08497e-22,1.27529e-21,0.0275955,64
0.1,1.3825,4.27246e+07,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.00671457,48
0.1,1.3825,4.27246e+07,1.79161,1.79161,1.79161,1.0084e-13,3.01111e-21,5.42e-21,0.0278036,272
0.1,1.3825,4.27246e+07,1.19147,1.19147,1.19147,4.4598e-14,8.85621e-22,1.59412e-21,0.0254255,80
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00328232,32
0.1,1.3825,4.27246e+07,1.19147,1.19147,1.19147,4.4598e-14,8.85621e-22,1.59412e-21,0.0305088,80
0.1,1.3825,4.27246e+07,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.0157517,48
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00543672,32
0.1,1.3825,4.27246e+07,1.26613,1.26613,1.26613,5.0362e-14,1.06274e-21,1.91294e-21,0.0340324,96
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.0116199,32
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.000685478,32
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00512275,32
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.000301061,32
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.0085431,32
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.000650156,32
0.1,1.3825,4.27246e+07,1.10606,1.10606,1.10606,3.84334e-14,7.08497e-22,1.27529e-21,0.0143931,64
0.1,1.3825,4.27246e+07,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.0143006,48
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.0136113,32
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00987981,32
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.0134435,32
0.1,1.3825,4.27246e+07,1.19147,1.19147,1.19147,4.4598e-14,8.85621e-22,1.59412e-21,0.0122507,80
0.1,1.3825,4.27246e+07,1.39355,1.39355,1.39355,6.10092e-14,1.41699e-21,2.55059e-21,0.0435722,128
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00458836,32
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00361157,32
0.1,1.3825,4.27246e+07,1.10606,1.10606,1.10606,3.84334e-14,7.08497e-22,1.27529e-21,0.0174362,64
0.1,1.3825,4.27246e+07,1.10606,1.10606,1.10606,3.84334e-14,7.08497e-22,1.27529e-21,0.0147132,64
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.000760349,32
0.1,1.3825,4.27246e+07,1.50116,1.50116,1.50116,7.07949e-14,1.77124e-21,3.18823e-21,0.0442222,160
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00184281,32
0.1,1.3825,4.27246e+07,1.59522,1.59522,1.59522,7.99447e-14,2.12549e-21,3.82588e-21,0.0378245,192
0.1,1.3825,4.27246e+07,1.10606,1.10606,1.10606,3.84334e-14,7.08497e-22,1.27529e-21,0.0158201,64
0.1,1.3825,4.27246e+07,1.19147,1.19147,1.19147,4.4598e-14,8.85621e-22,1.59412e-21,0.0125508,80
0.1,1.3825,4.27246e+07,1.26613,1.26613,1.26613,5.0362e-14,1.06274e-21,1.91294e-21,0.0167906,96
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.0208918,32
