t,x,Weight,Equiv. Sphere Diameter (nm),Collision Diameter (nm),Mobility Diameter (nm),Surface Area (cm2),Volume (cm3),Mass (g),Age (s),pah
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.0073522,32
0.1,1.3825,4.27246e+07,2.16504,2.16504,2.16504,1.47259e-13,5.31372e-21,9.5647e-21,0.0932873,480
0.1,1.3825,4.27246e+07,3.24489,3.24489,3.24489,3.30788e-13,1.78895e-20,3.22012e-20,0.0910339,1616
0.1,1.3825,4.27246e+07,2.03738,2.03738,2.03738,1.30405e-13,4.4281e-21,7.97059e-21,0.09927,400
0.1,1.3825,4.27246e+07,3.94142,3.94142,3.94142,4.88039e-13,3.20595e-20,5.7707e-20,0.0990288,2896
0.1,1.3825,4.27246e+07,2.61729,2.61729,2.61729,2.15205e-13,9.38758e-21,1.68976e-20,0.0995986,848
0.1,1.3825,4.27246e+07,3.4652,3.4652,3.4652,3.7723e-13,2.17863e-20,3.92153e-20,0.0971599,1968
0.1,1.3825,4.27246e+07,3.39817,3.39817,3.39817,3.62778e-13,2.05464e-20,3.69835e-20,0.0999152,1856
0.1,1.3825,4.27246e+07,3.6266,3.6266,3.6266,4.13189e-13,2.49745e-20,4.49541e-20,0.0945554,2256
0.1,1.3825,4.27246e+07,2.71254,2.71254,2.71254,2.31155e-13,1.04503e-20,1.88106e-20,0.0985336,944
0.1,1.3825,4.27246e+07,2.14072,2.14072,2.14072,1.43969e-13,5.1366e-21,9.24588e-21,0.0828574,464
0.1,1.3825,4.27246e+07,2.03738,2.03738,2.03738,1.30405e-13,4.4281e-21,7.97059e-21,0.0520062,400
0.1,1.3825,4.27246e+07,3.40791,3.40791,3.40791,3.6486e-13,2.07235e-20,3.73023e-20,0.0985841,1872
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00541375,32
0.1,1.3825,4.27246e+07,3.08745,3.08745,3.08745,2.99467e-13,1.54098e-20,2.77376e-20,0.0968389,1392
0.1,1.3825,4.27246e+07,1.19147,1.19147,1.19147,4.4598e-14,8.85621e-22,1.59412e-21,0.0200599,80
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00394876,32
0.1,1.3825,4.27246e+07,2.21212,2.21212,2.21212,1.53734e-13,5.66797e-21,1.02024e-20,0.065765,512
0.1,1.3825,4.27246e+07,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.023216,48
0.1,1.3825,4.27246e+07,2.14072,2.14072,2.14072,1.43969e-13,5.1366e-21,9.24588e-21,0.0944966,464
0.1,1.3825,4.27246e+07,2.80154,2.80154,2.80154,2.46572e-13,1.15131e-20,2.07235e-20,0.0948079,1040
0.1,1.3825,4.27246e+07,1.26613,1.26613,1.26613,5.0362e-14,1.06274e-21,1.91294e-21,0.0257063,96
0.1,1.3825,4.27246e+07,2.63365,2.63365,2.63365,2.17904e-13,9.5647e-21,1.72165e-20,0.0985336,864
0.1,1.3825,4.27246e+07,4.00569,4.00569,4.00569,5.04086e-13,3.36536e-20,6.05765e-20,0.0998597,3040
0.1,1.3825,4.27246e+07,2.49658,2.49658,2.49658,1.95813e-13,8.14771e-21,1.46659e-20,0.0562566,736
0.1,1.3825,4.27246e+07,1.63835,1.63835,1.63835,8.43266e-14,2.30261e-21,4.1447e-21,0.091288,208
0.1,1.3825,4.27246e+07,2.75776,2.75776,2.75776,2.38926e-13,1.09817e-20,1.97671e-20,0.0805891,992
0.1,1.3825,4.27246e+07,4.9057,4.9057,4.9057,7.56054e-13,6.18163e-20,1.11269e-19,0.0996054,5584
0.1,1.3825,4.27246e+07,2.25728,2.25728,2.25728,1.60074e-13,6.02222e-21,1.084e-20,0.0550147,544
0.1,1.3825,4.27246e+07,3.13406,3.13406,3.13406,3.08577e-13,1.61183e-20,2.90129e-20,0.0999152,1456
0.1,1.3825,4.27246e+07,1.50116,1.50116,1.50116,7.07949e-14,1.77124e-21,3.18823e-21,0.072323,160
0.1,1.3825,4.27246e+07,3.56556,3.56556,3.56556,3.99398e-13,2.37346e-20,4.27223e-20,0.0995085,2144
0.1,1.3825,4.27246e+07,2.97708,2.97708,2.97708,2.7844e-13,1.38157e-20,2.48682e-20,0.0914186,1248
0.1,1.3825,4.27246e+07,3.57441,3.57441,3.57441,4.01382e-13,2.39118e-20,4.30412e-20,0.0991047,2160
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00900265,32
0.1,1.3825,4.27246e+07,2.93842,2.93842,2.93842,2.71254e-13,1.32843e-20,2.39118e-20,0.0993266,1200
0.1,1.3825,4.27246e+07,3.35866,3.35866,3.35866,3.5439e-13,1.98379e-20,3.57082e-20,0.086981,1792
0.1,1.3825,4.27246e+07,1.26613,1.26613,1.26613,5.0362e-14,1.06274e-21,1.91294e-21,0.0285017,96
0.1,1.3825,4.27246e+07,3.26617,3.26617,3.26617,3.35141e-13,1.82438e-20,3.28388e-20,0.0921594,1648
0.1,1.3825,4.27246e+07,2.36291,2.36291,2.36291,1.75406e-13,6.90784e-21,1.24341e-20,0.0985336,624
0.1,1.3825,4.27246e+07,1.63835,1.63835,1.63835,8.43266e-14,2.30261e-21,4.1447e-21,0.062467,208
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.000994492,32
0.1,1.3825,4.27246e+07,3.11092,3.11092,3.11092,3.04039e-13,1.5764e-20,2.83753e-20,0.096914,1424
0.1,1.3825,4.27246e+07,3.05154,3.05154,3.05154,2.92542e-13,1.48784e-20,2.67812e-20,0.0985661,1344
0.1,1.3825,4.27246e+07,2.77251,2.77251,2.77251,2.41488e-13,1.11588e-20,2.00859e-20,0.0978227,1008
0.1,1.3825,4.27246e+07,2.42201,2.42201,2.42201,1.8429e-13,7.43921e-21,1.33906e-20,0.0946589,672
0.1,1.3825,4.27246e+07,2.9253,2.9253,2.9253,2.68838e-13,1.31072e-20,2.35929e-20,0.0950928,1184
0.1,1.3825,4.27246e+07,3.55667,3.55667,3.55667,3.97408e-13,2.35575e-20,4.24035e-20,0.0999658,2128
0.1,1.3825,4.27246e+07,1.79161,1.79161,1.79161,1.0084e-13,3.01111e-21,5.42e-21,0.0712566,272
0.1,1.3825,4.27246e+07,3.00231,3.00231,3.00231,2.8318e-13,1.41699e-20,2.55059e-20,0.0971599,1280
0.1,1.3825,4.27246e+07,2.71254,2.71254,2.71254,2.31155e-13,1.04503e-20,1.88106e-20,0.0918314,944
0.1,1.3825,4.27246e+07,2.49658,2.49658,2.49658,1.95813e-13,8.14771e-21,1.46659e-20,0.0827081,736
0.1,1.3825,4.27246e+07,2.80154,2.80154,2.80154,2.46572e-13,1.15131e-20,2.07235e-20,0.0999658,1040
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00319869,32
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.000295372,32
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.0133596,32
0.1,1.3825,4.27246e+07,2.77251,2.77251,2.77251,2.41488e-13,1.11588e-20,2.00859e-20,0.0911713,1008
0.1,1.3825,4.27246e+07,3.81394,3.81394,3.81394,4.56981e-13,2.90484e-20,5.2287e-20,0.0958591,2624
0.1,1.3825,4.27246e+07,3.01477,3.01477,3.01477,2.85535e-13,1.43471e-20,2.58247e-20,0.0985841,1296
0.1,1.3825,4.27246e+07,2.97708,2.97708,2.97708,2.7844e-13,1.38157e-20,2.48682e-20,0.0978227,1248
0.1,1.3825,4.27246e+07,1.50116,1.50116,1.50116,7.07949e-14,1.77124e-21,3.18823e-21,0.0263513,160
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.000934819,32
0.1,1.3825,4.27246e+07,1.89134,1.89134,1.89134,1.1238e-13,3.54248e-21,6.37647e-21,0.0673968,320
0.1,1.3825,4.27246e+07,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.0102538,48
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00137052,32
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00809342,32
0.1,1.3825,4.27246e+07,3.19044,3.19044,3.19044,3.19779e-13,1.70039e-20,3.06071e-20,0.098282,1536
0.1,1.3825,4.27246e+07,1.10606,1.10606,1.10606,3.84334e-14,7.08497e-22,1.27529e-21,0.00424384,64
0.1,1.3825,4.27246e+07,1.33288,1.33288,1.33288,5.58129e-14,1.23987e-21,2.23176e-21,0.0172824,112
0.1,1.3825,4.27246e+07,1.89134,1.89134,1.89134,1.1238e-13,3.54248e-21,6.37647e-21,0.0408243,320
0.1,1.3825,4.27246e+07,1.19147,1.19147,1.19147,4.4598e-14,8.85621e-22,1.59412e-21,0.0207613,80
0.1,1.3825,4.27246e+07,3.66897,3.66897,3.66897,4.229e-13,2.58601e-20,4.65482e-20,0.0995986,2336
0.1,1.3825,4.27246e+07,2.6498,2.6498,2.6498,2.20586e-13,9.74183e-21,1.75353e-20,0.0779571,880
0.1,1.3825,4.27246e+07,2.69713,2.69713,2.69713,2.28536e-13,1.02732e-20,1.84918e-20,0.0899817,928
0.1,1.3825,4.27246e+07,3.49314,3.49314,3.49314,3.83339e-13,2.23176e-20,4.01718e-20,0.0960945,2016
0.1,1.3825,4.27246e+07,1.39355,1.39355,1.39355,6.10092e-14,1.41699e-21,2.55059e-21,0.0314645,128
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.0140657,32
0.1,1.3825,4.27246e+07,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.00580151,48
0.1,1.3825,4.27246e+07,2.11582,2.11582,2.11582,1.4064e-13,4.95948e-21,8.92706e-21,0.0700647,448
0.1,1.3825,4.27246e+07,1.33288,1.33288,1.33288,5.58129e-14,1.23987e-21,2.23176e-21,0.00451347,112
0.1,1.3825,4.27246e+07,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.0250631,48
0.1,1.3825,4.27246e+07,2.7871,2.7871,2.7871,2.44037e-13,1.13359e-20,2.04047e-20,0.0980723,1024
0.1,1.3825,4.27246e+07,1.67933,1.67933,1.67933,8.85974e-14,2.47974e-21,4.46353e-21,0.0422623,224
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00434147,32
0.1,1.3825,4.27246e+07,2.61729,2.61729,2.61729,2.15205e-13,9.38758e-21,1.68976e-20,0.0587839,848
0.1,1.3825,4.27246e+07,1.82607,1.82607,1.82607,1.04757e-13,3.18823e-21,5.73882e-21,0.0513239,288
0.1,1.3825,4.27246e+07,1.39355,1.39355,1.39355,6.10092e-14,1.41699e-21,2.55059e-21,0.0150984,128
0.1,1.3825,4.27246e+07,1.50116,1.50116,1.50116,7.07949e-14,1.77124e-21,3.18823e-21,0.0494921,160
0.1,1.3825,4.27246e+07,1.19147,1.19147,1.19147,4.4598e-14,8.85621e-22,1.59412e-21,0.0229332,80
0.1,1.3825,4.27246e+07,2.14072,2.14072,2.14072,1.43969e-13,5.1366e-21,9.24588e-21,0.0578088,464
0.1,1.3825,4.27246e+07,3.75089,3.75089,3.75089,4.41996e-13,2.76314e-20,4.97365e-20,0.0999658,2496
0.1,1.3825,4.27246e+07,3.67732,3.67732,3.67732,4.24829e-13,2.60372e-20,4.6867e-20,0.0947665,2352
0.1,1.3825,4.27246e+07,2.06419,2.06419,2.06419,1.3386e-13,4.60523e-21,8.28941e-21,0.0526335,416
0.1,1.3825,4.27246e+07,2.47836,2.47836,2.47836,1.92964e-13,7.97059e-21,1.43471e-20,0.0950394,720
0.1,1.3825,4.27246e+07,1.19147,1.19147,1.19147,4.4598e-14,8.85621e-22,1.59412e-21,0.0126408,80
0.1,1.3825,4.27246e+07,2.06419,2.06419,2.06419,1.3386e-13,4.60523e-21,8.28941e-21,0.0382019,416
0.1,1.3825,4.27246e+07,2.51454,2.51454,2.51454,1.9864e-13,8.32483e-21,1.49847e-20,0.0919246,752
0.1,1.3825,4.27246e+07,1.50116,1.50116,1.50116,7.07949e-14,1.77124e-21,3.18823e-21,0.0243714,160
0.1,1.3825,4.27246e+07,3.29758,3.29758,3.29758,3.41617e-13,1.87752e-20,3.37953e-20,0.0985841,1696
0.1,1.3825,4.27246e+07,1.33288,1.33288,1.33288,5.58129e-14,1.23987e-21,2.23176e-21,0.0252989,112
0.1,1.3825,4.27246e+07,1.7184,1.7184,1.7184,9.27676e-14,2.65686e-21,4.78235e-21,0.0450908,240
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.0116647,32
0.1,1.3825,4.27246e+07,4.31197,4.31197,4.31197,5.84119e-13,4.19784e-20,7.55612e-20,0.0989464,3792
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00391901,32
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.000998889,32
0.1,1.3825,4.27246e+07,1.33288,1.33288,1.33288,5.58129e-14,1.23987e-21,2.23176e-21,0.0237044,112
0.1,1.3825,4.27246e+07,3.91217,3.91217,3.91217,4.80822e-13,3.1351e-20,5.64318e-20,0.0987376,2832
0.1,1.3825,4.27246e+07,1.26613,1.26613,1.26613,5.0362e-14,1.06274e-21,1.91294e-21,0.023215,96
0.1,1.3825,4.27246e+07,2.69713,2.69713,2.69713,2.28536e-13,1.02732e-20,1.84918e-20,0.0941758,928
0.1,1.3825,4.27246e+07,4.17419,4.17419,4.17419,5.47387e-13,3.80817e-20,6.8547e-20,0.0987376,3440
0.1,1.3825,4.27246e+07,1.26613,1.26613,1.26613,5.0362e-14,1.06274e-21,1.91294e-21,0.0134451,96
0.1,1.3825,4.27246e+07,3.13406,3.13406,3.13406,3.08577e-13,1.61183e-20,2.90129e-20,0.0911713,1456
0.1,1.3825,4.27246e+07,2.80154,2.80154,2.80154,2.46572e-13,1.15131e-20,2.07235e-20,0.0988699,1040
0.1,1.3825,4.27246e+07,2.00985,2.00985,2.00985,1.26904e-13,4.25098e-21,7.65176e-21,0.0670306,384
0.1,1.3825,4.27246e+07,1.50116,1.50116,1.50116,7.07949e-14,1.77124e-21,3.18823e-21,0.0464093,160
0.1,1.3825,4.27246e+07,2.38294,2.38294,2.38294,1.78392e-13,7.08497e-21,1.27529e-20,0.0691436,640
0.1,1.3825,4.27246e+07,1.85928,1.85928,1.85928,1.08602e-13,3.36536e-21,6.05765e-21,0.0410061,304
0.1,1.3825,4.27246e+07,1.95239,1.95239,1.95239,1.19752e-13,3.89673e-21,7.01412e-21,0.0587839,352
0.1,1.3825,4.27246e+07,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.00725927,48
0.1,1.3825,4.27246e+07,1.19147,1.19147,1.19147,4.4598e-14,8.85621e-22,1.59412e-21,0.0104652,80
0.1,1.3825,4.27246e+07,1.19147,1.19147,1.19147,4.4598e-14,8.85621e-22,1.59412e-21,0.0148797,80
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00801556,32
0.1,1.3825,4.27246e+07,1.26613,1.26613,1.26613,5.0362e-14,1.06274e-21,1.91294e-21,0.0150657,96
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00135101,32
0.1,1.3825,4.27246e+07,1.10606,1.10606,1.10606,3.84334e-14,7.08497e-22,1.27529e-21,0.00697209,64
0.1,1.3825,4.27246e+07,2.77251,2.77251,2.77251,2.41488e-13,1.11588e-20,2.00859e-20,0.0961241,1008
0.1,1.3825,4.27246e+07,1.75576,1.75576,1.75576,9.68461e-14,2.83399e-21,5.10118e-21,0.0559047,256
0.1,1.3825,4.27246e+07,2.14072,2.14072,2.14072,1.43969e-13,5.1366e-21,9.24588e-21,0.0993292,464
0.1,1.3825,4.27246e+07,2.09033,2.09033,2.09033,1.37271e-13,4.78235e-21,8.60823e-21,0.0965002,432
0.1,1.3825,4.27246e+07,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.00471133,48
0.1,1.3825,4.27246e+07,2.6498,2.6498,2.6498,2.20586e-13,9.74183e-21,1.75353e-20,0.0960945,880
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.0110127,32
0.1,1.3825,4.27246e+07,3.31819,3.31819,3.31819,3.45901e-13,1.91294e-20,3.44329e-20,0.0998597,1728
0.1,1.3825,4.27246e+07,1.19147,1.19147,1.19147,4.4598e-14,8.85621e-22,1.59412e-21,0.0134119,80
0.1,1.3825,4.27246e+07,1.26613,1.26613,1.26613,5.0362e-14,1.06274e-21,1.91294e-21,0.022171,96
0.1,1.3825,4.27246e+07,2.97708,2.97708,2.97708,2.7844e-13,1.38157e-20,2.48682e-20,0.0903786,1248
0.1,1.3825,4.27246e+07,2.16504,2.16504,2.16504,1.47259e-13,5.31372e-21,9.5647e-21,0.0677217,480
0.1,1.3825,4.27246e+07,1.19147,1.19147,1.19147,4.4598e-14,8.85621e-22,1.59412e-21,0.0168841,80
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.0105971,32
0.1,1.3825,4.27246e+07,1.26613,1.26613,1.26613,5.0362e-14,1.06274e-21,1.91294e-21,0.0217212,96
0.1,1.3825,4.27246e+07,1.67933,1.67933,1.67933,8.85974e-14,2.47974e-21,4.46353e-21,0.0215736,224
0.1,1.3825,4.27246e+07,1.54961,1.54961,1.54961,7.54393e-14,1.94837e-21,3.50706e-21,0.0511085,176
0.1,1.3825,4.27246e+07,1.75576,1.75576,1.75576,9.68461e-14,2.83399e-21,5.10118e-21,0.0464619,256
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00301326,32
0.1,1.3825,4.27246e+07,1.10606,1.10606,1.10606,3.84334e-14,7.08497e-22,1.27529e-21,0.00775854,64
0.1,1.3825,4.27246e+07,1.7184,1.7184,1.7184,9.27676e-14,2.65686e-21,4.78235e-21,0.0945554,240
0.1,1.3825,4.27246e+07,2.8987,2.8987,2.8987,2.63972e-13,1.27529e-20,2.29553e-20,0.0939962,1152
0.1,1.3825,4.27246e+07,2.03738,2.03738,2.03738,1.30405e-13,4.4281e-21,7.97059e-21,0.0832744,400
0.1,1.3825,4.27246e+07,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.0042838,48
0.1,1.3825,4.27246e+07,1.50116,1.50116,1.50116,7.07949e-14,1.77124e-21,3.18823e-21,0.0393462,160
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.0330194,32
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00326556,32
0.1,1.3825,4.27246e+07,2.51454,2.51454,2.51454,1.9864e-13,8.32483e-21,1.49847e-20,0.0747,752
0.1,1.3825,4.27246e+07,2.00985,2.00985,2.00985,1.26904e-13,4.25098e-21,7.65176e-21,0.0541605,384
0.1,1.3825,4.27246e+07,2.49658,2.49658,2.49658,1.95813e-13,8.14771e-21,1.46659e-20,0.0759604,736
0.1,1.3825,4.27246e+07,2.95142,2.95142,2.95142,2.7366e-13,1.34614e-20,2.42306e-20,0.0979831,1216
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00230631,32
0.1,1.3825,4.27246e+07,1.85928,1.85928,1.85928,1.08602e-13,3.36536e-21,6.05765e-21,0.0805891,304
0.1,1.3825,4.27246e+07,1.10606,1.10606,1.10606,3.84334e-14,7.08497e-22,1.27529e-21,0.02633,64
0.1,1.3825,4.27246e+07,1.50116,1.50116,1.50116,7.07949e-14,1.77124e-21,3.18823e-21,0.0334832,160
0.1,1.3825,4.27246e+07,1.26613,1.26613,1.26613,5.0362e-14,1.06274e-21,1.91294e-21,0.00663796,96
0.1,1.3825,4.27246e+07,2.68154,2.68154,2.68154,2.25901e-13,1.00961e-20,1.81729e-20,0.0662024,912
0.1,1.3825,4.27246e+07,1.98154,1.98154,1.98154,1.23354e-13,4.07386e-21,7.33294e-21,0.0832744,368
0.1,1.3825,4.27246e+07,2.11582,2.11582,2.11582,1.4064e-13,4.95948e-21,8.92706e-21,0.0569671,448
0.1,1.3825,4.27246e+07,1.75576,1.75576,1.75576,9.68461e-14,2.83399e-21,5.10118e-21,0.0336065,256
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00135521,32
0.1,1.3825,4.27246e+07,1.44935,1.44935,1.44935,6.59929e-14,1.59412e-21,2.86941e-21,0.0341845,144
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.0172043,32
0.1,1.3825,4.27246e+07,2.21212,2.21212,2.21212,1.53734e-13,5.66797e-21,1.02024e-20,0.0874983,512
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.0195234,32
0.1,1.3825,4.27246e+07,2.3007,2.3007,2.3007,1.66292e-13,6.37647e-21,1.14776e-20,0.0512318,576
0.1,1.3825,4.27246e+07,1.50116,1.50116,1.50116,7.07949e-14,1.77124e-21,3.18823e-21,0.0409064,160
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.005396,32
0.1,1.3825,4.27246e+07,2.00985,2.00985,2.00985,1.26904e-13,4.25098e-21,7.65176e-21,0.0369954,384
0.1,1.3825,4.27246e+07,1.50116,1.50116,1.50116,7.07949e-14,1.77124e-21,3.18823e-21,0.043992,160
0.1,1.3825,4.27246e+07,2.58394,2.58394,2.58394,2.09757e-13,9.03333e-21,1.626e-20,0.0761731,816
0.1,1.3825,4.27246e+07,1.10606,1.10606,1.10606,3.84334e-14,7.08497e-22,1.27529e-21,0.0174457,64
0.1,1.3825,4.27246e+07,3.07557,3.07557,3.07557,2.97167e-13,1.52327e-20,2.74188e-20,0.0990577,1376
0.1,1.3825,4.27246e+07,1.10606,1.10606,1.10606,3.84334e-14,7.08497e-22,1.27529e-21,0.00997182,64
0.1,1.3825,4.27246e+07,1.19147,1.19147,1.19147,4.4598e-14,8.85621e-22,1.59412e-21,0.0256717,80
0.1,1.3825,4.27246e+07,1.19147,1.19147,1.19147,4.4598e-14,8.85621e-22,1.59412e-21,0.0438891,80
0.1,1.3825,4.27246e+07,1.89134,1.89134,1.89134,1.1238e-13,3.54248e-21,6.37647e-21,0.0525567,320
0.1,1.3825,4.27246e+07,1.75576,1.75576,1.75576,9.68461e-14,2.83399e-21,5.10118e-21,0.0732297,256
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00611213,32
0.1,1.3825,4.27246e+07,1.67933,1.67933,1.67933,8.85974e-14,2.47974e-21,4.46353e-21,0.0500889,224
0.1,1.3825,4.27246e+07,1.10606,1.10606,1.10606,3.84334e-14,7.08497e-22,1.27529e-21,0.0307257,64
0.1,1.3825,4.27246e+07,1.10606,1.10606,1.10606,3.84334e-14,7.08497e-22,1.27529e-21,0.0265605,64
0.1,1.3825,4.27246e+07,2.38294,2.38294,2.38294,1.78392e-13,7.08497e-21,1.27529e-20,0.0849988,640
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00291028,32
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00113805,32
0.1,1.3825,4.27246e+07,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.00920903,48
0.1,1.3825,4.27246e+07,2.09033,2.09033,2.09033,1.37271e-13,4.78235e-21,8.60823e-21,0.0508289,432
0.1,1.3825,4.27246e+07,1.50116,1.50116,1.50116,7.07949e-14,1.77124e-21,3.18823e-21,0.0266351,160
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00115603,32
0.1,1.3825,4.27246e+07,2.36291,2.36291,2.36291,1.75406e-13,6.90784e-21,1.24341e-20,0.0677217,624
0.1,1.3825,4.27246e+07,1.19147,1.19147,1.19147,4.4598e-14,8.85621e-22,1.59412e-21,0.00812767,80
0.1,1.3825,4.27246e+07,2.11582,2.11582,2.11582,1.4064e-13,4.95948e-21,8.92706e-21,0.0849988,448
0.1,1.3825,4.27246e+07,1.75576,1.75576,1.75576,9.68461e-14,2.83399e-21,5.10118e-21,0.0401028,256
0.1,1.3825,4.27246e+07,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,7.3548e-05,48
0.1,1.3825,4.27246e+07,1.00492,1.00492,1.00492,3.17261e-14,5.31372e-22,9.5647e-22,0.00625231,48
0.1,1.3825,4.27246e+07,3.26617,3.26617,3.26617,3.35141e-13,1.82438e-20,3.28388e-20,0.097755,1648
0.1,1.3825,4.27246e+07,2.844,2.844,2.844,2.54102e-13,1.20444e-20,2.168e-20,0.0968389,1088
0.1,1.3825,4.27246e+07,3.02713,3.02713,3.02713,2.8788e-13,1.45242e-20,2.61435e-20,0.0988699,1312
0.1,1.3825,4.27246e+07,1.75576,1.75576,1.75576,9.68461e-14,2.83399e-21,5.10118e-21,0.0385297,256
0.1,1.3825,4.27246e+07,2.21212,2.21212,2.21212,1.53734e-13,5.66797e-21,1.02024e-20,0.0563189,512
0.1,1.3825,4.27246e+07,1.39355,1.39355,1.39355,6.10092e-14,1.41699e-21,2.55059e-21,0.0291663,128
0.1,1.3825,4.27246e+07,1.10606,1.10606,1.10606,3.84334e-14,7.08497e-22,1.27529e-21,0.0141827,64
0.1,1.3825,4.27246e+07,2.47836,2.47836,2.47836,1.92964e-13,7.97059e-21,1.43471e-20,0.0997488,720
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00437591,32
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00537307,32
0.1,1.3825,4.27246e+07,1.92235,1.92235,1.92235,1.16095e-13,3.71961e-21,6.69529e-21,0.0874983,336
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00538488,32
0.1,1.3825,4.27246e+07,0.877882,0.877882,0.877882,2.42115e-14,3.54248e-22,6.37647e-22,0.00361742,32
0.1,1.3825,4.27246e+07,2.25728,2.25728,2.25728,1.60074e-13,6.02222e-21,1.084e-20,0.0993266,544
0.1,1.3825,4.27246e+07,1.54961,1.54961,1.54961,7.54393e-14,1.94837e-21,3.50706e-21,0.0484485,176
0.1,1.3825,4.27246e+07,1.89134,1.89134,1.89134,1.1238e-13,3.54248e-21,6.37647e-21,0.0438977,320
0.1,1.3825,4.27246e+07,1.26613,1.26613,1.26613,5.0362e-14,1.06274e-21,1.91294e-21,0.0398083,96
