x             rho           u             mdot          tau           T             H2            O2            H2O           H             O             OH            HO2           H2O2          AR            sumfracs      
6.036317e-02  8.048902e-03  5.752338e+00  4.630000e-02  1.314711e-02  3.737000e+02  7.690327e-02  5.272720e-03  1.655105e-01  8.982755e-02  5.208595e-03  5.076166e-03  6.421057e-08  1.006759e-06  6.522001e-01  1.000000e+00  
6.043357e-02  8.048657e-03  5.752512e+00  4.630000e-02  1.315935e-02  3.737000e+02  7.691457e-02  5.269366e-03  1.655268e-01  8.978934e-02  5.204943e-03  5.075464e-03  6.416539e-08  1.005950e-06  6.522184e-01  1.000000e+00  
6.050398e-02  8.048413e-03  5.752687e+00  4.630000e-02  1.317159e-02  3.737000e+02  7.692560e-02  5.265942e-03  1.655433e-01  8.975135e-02  5.201275e-03  5.074760e-03  6.411951e-08  1.005148e-06  6.522367e-01  1.000000e+00  
6.057438e-02  8.048168e-03  5.752862e+00  4.630000e-02  1.318383e-02  3.737000e+02  7.693640e-02  5.262458e-03  1.655599e-01  8.971356e-02  5.197603e-03  5.074047e-03  6.407300e-08  1.004351e-06  6.522550e-01  1.000000e+00  
6.064478e-02  8.047923e-03  5.753037e+00  4.630000e-02  1.319607e-02  3.737000e+02  7.694701e-02  5.258920e-03  1.655765e-01  8.967592e-02  5.193927e-03  5.073340e-03  6.402592e-08  1.003557e-06  6.522733e-01  1.000000e+00  
6.071518e-02  8.047678e-03  5.753212e+00  4.630000e-02  1.320830e-02  3.737000e+02  7.695746e-02  5.255334e-03  1.655933e-01  8.963843e-02  5.190252e-03  5.072645e-03  6.397833e-08  1.002765e-06  6.522915e-01  1.000000e+00  
6.078559e-02  8.047433e-03  5.753388e+00  4.630000e-02  1.322054e-02  3.737000e+02  7.696777e-02  5.251707e-03  1.656101e-01  8.960106e-02  5.186581e-03  5.071959e-03  6.393031e-08  1.001974e-06  6.523097e-01  1.000000e+00  
6.091854e-02  8.046969e-03  5.753719e+00  4.630000e-02  1.324365e-02  3.737000e+02  7.698693e-02  5.244767e-03  1.656420e-01  8.953077e-02  5.179662e-03  5.070675e-03  6.383867e-08  1.000487e-06  6.523441e-01  1.000000e+00  
6.105149e-02  8.046504e-03  5.754052e+00  4.630000e-02  1.326676e-02  3.737000e+02  7.700576e-02  5.237736e-03  1.656741e-01  8.946080e-02  5.172763e-03  5.069400e-03  6.374607e-08  9.990062e-07  6.523784e-01  1.000000e+00  
6.118445e-02  8.046039e-03  5.754385e+00  4.630000e-02  1.328986e-02  3.737000e+02  7.702433e-02  5.230641e-03  1.657062e-01  8.939111e-02  5.165883e-03  5.068133e-03  6.365281e-08  9.975311e-07  6.524126e-01  1.000000e+00  
6.131740e-02  8.045572e-03  5.754718e+00  4.630000e-02  1.331297e-02  3.737000e+02  7.704270e-02  5.223499e-03  1.657384e-01  8.932167e-02  5.159021e-03  5.066876e-03  6.355908e-08  9.960601e-07  6.524468e-01  1.000000e+00  
6.157176e-02  8.044679e-03  5.755357e+00  4.630000e-02  1.335716e-02  3.737000e+02  7.707745e-02  5.209764e-03  1.657999e-01  8.918937e-02  5.145941e-03  5.064492e-03  6.337903e-08  9.932557e-07  6.525120e-01  1.000000e+00  
6.182611e-02  8.043782e-03  5.755999e+00  4.630000e-02  1.340135e-02  3.737000e+02  7.711184e-02  5.195987e-03  1.658614e-01  8.905770e-02  5.132926e-03  5.062129e-03  6.319860e-08  9.904619e-07  6.525769e-01  1.000000e+00  
6.208046e-02  8.042884e-03  5.756642e+00  4.630000e-02  1.344554e-02  3.737000e+02  7.714599e-02  5.182209e-03  1.659228e-01  8.892658e-02  5.119975e-03  5.059782e-03  6.301822e-08  9.876770e-07  6.526416e-01  1.000000e+00  
6.233481e-02  8.041982e-03  5.757287e+00  4.630000e-02  1.348972e-02  3.737000e+02  7.717996e-02  5.168454e-03  1.659839e-01  8.879597e-02  5.107085e-03  5.057448e-03  6.283816e-08  9.849003e-07  6.527061e-01  1.000000e+00  
6.258917e-02  8.041078e-03  5.757934e+00  4.630000e-02  1.353390e-02  3.737000e+02  7.721379e-02  5.154738e-03  1.660449e-01  8.866584e-02  5.094256e-03  5.055125e-03  6.265859e-08  9.821312e-07  6.527703e-01  1.000000e+00  
6.301109e-02  8.039573e-03  5.759012e+00  4.630000e-02  1.360717e-02  3.737000e+02  7.726971e-02  5.132098e-03  1.661454e-01  8.845096e-02  5.073106e-03  5.051294e-03  6.236205e-08  9.775531e-07  6.528764e-01  1.000000e+00  
6.368564e-02  8.037153e-03  5.760747e+00  4.630000e-02  1.372428e-02  3.737000e+02  7.735869e-02  5.096237e-03  1.663048e-01  8.810990e-02  5.039633e-03  5.045224e-03  6.189192e-08  9.702715e-07  6.530445e-01  1.000000e+00  
6.436019e-02  8.034715e-03  5.762495e+00  4.630000e-02  1.384136e-02  3.737000e+02  7.744719e-02  5.060787e-03  1.664623e-01  8.777182e-02  5.006572e-03  5.039219e-03  6.142668e-08  9.630359e-07  6.532111e-01  1.000000e+00  
6.503473e-02  8.032260e-03  5.764256e+00  4.630000e-02  1.395840e-02  3.737000e+02  7.753518e-02  5.025733e-03  1.666182e-01  8.743672e-02  4.973917e-03  5.033282e-03  6.096615e-08  9.558468e-07  6.533760e-01  1.000000e+00  
6.570928e-02  8.029788e-03  5.766030e+00  4.630000e-02  1.407540e-02  3.737000e+02  7.762270e-02  4.991081e-03  1.667723e-01  8.710453e-02  4.941660e-03  5.027408e-03  6.051040e-08  9.487039e-07  6.535393e-01  1.000000e+00  
6.638383e-02  8.027300e-03  5.767817e+00  4.630000e-02  1.419237e-02  3.737000e+02  7.770980e-02  4.956843e-03  1.669247e-01  8.677519e-02  4.909795e-03  5.021596e-03  6.005958e-08  9.416065e-07  6.537011e-01  1.000000e+00  
6.705837e-02  8.024796e-03  5.769617e+00  4.630000e-02  1.430930e-02  3.737000e+02  7.779648e-02  4.923013e-03  1.670753e-01  8.644866e-02  4.878317e-03  5.015848e-03  5.961362e-08  9.345544e-07  6.538613e-01  1.000000e+00  
6.773292e-02  8.022276e-03  5.771430e+00  4.630000e-02  1.442620e-02  3.737000e+02  7.788272e-02  4.889578e-03  1.672244e-01  8.612492e-02  4.847219e-03  5.010162e-03  5.917238e-08  9.275480e-07  6.540201e-01  1.000000e+00  
6.875241e-02  8.018437e-03  5.774193e+00  4.630000e-02  1.460280e-02  3.737000e+02  7.801224e-02  4.839779e-03  1.674465e-01  8.564086e-02  4.800928e-03  5.001687e-03  5.851431e-08  9.170458e-07  6.542571e-01  1.000000e+00  
6.977189e-02  8.014564e-03  5.776983e+00  4.630000e-02  1.477931e-02  3.737000e+02  7.814076e-02  4.790848e-03  1.676649e-01  8.516299e-02  4.755474e-03  4.993354e-03  5.786668e-08  9.066481e-07  6.544907e-01  1.000000e+00  
7.079138e-02  8.010656e-03  5.779801e+00  4.630000e-02  1.495575e-02  3.737000e+02  7.826831e-02  4.742769e-03  1.678797e-01  8.469121e-02  4.710838e-03  4.985162e-03  5.722934e-08  8.963547e-07  6.547210e-01  1.000000e+00  
7.327555e-02  8.000998e-03  5.786778e+00  4.630000e-02  1.538529e-02  3.737000e+02  7.857509e-02  4.629072e-03  1.683885e-01  8.356641e-02  4.605386e-03  4.965780e-03  5.571828e-08  8.717089e-07  6.552688e-01  1.000000e+00  
7.575972e-02  7.991155e-03  5.793906e+00  4.630000e-02  1.581431e-02  3.737000e+02  7.887629e-02  4.520083e-03  1.688773e-01  8.247558e-02  4.504429e-03  4.947210e-03  5.426466e-08  8.476786e-07  6.557982e-01  1.000000e+00  
7.824388e-02  7.981138e-03  5.801178e+00  4.630000e-02  1.624280e-02  3.737000e+02  7.917202e-02  4.415564e-03  1.693471e-01  8.141728e-02  4.407725e-03  4.929433e-03  5.286602e-08  8.242594e-07  6.563100e-01  1.000000e+00  
8.072805e-02  7.970958e-03  5.808587e+00  4.630000e-02  1.667074e-02  3.737000e+02  7.946243e-02  4.315294e-03  1.697988e-01  8.039014e-02  4.315051e-03  4.912432e-03  5.151997e-08  8.014458e-07  6.568050e-01  1.000000e+00  
8.321222e-02  7.960625e-03  5.816126e+00  4.630000e-02  1.709814e-02  3.737000e+02  7.974762e-02  4.219066e-03  1.702332e-01  7.939289e-02  4.226195e-03  4.896190e-03  5.022428e-08  7.792313e-07  6.572840e-01  1.000000e+00  
8.569639e-02  7.950148e-03  5.823791e+00  4.630000e-02  1.752497e-02  3.737000e+02  8.002772e-02  4.126681e-03  1.706513e-01  7.842430e-02  4.140960e-03  4.880690e-03  4.897677e-08  7.576080e-07  6.577476e-01  1.000000e+00  
8.975666e-02  7.932737e-03  5.836573e+00  4.630000e-02  1.822140e-02  3.737000e+02  8.047488e-02  3.983476e-03  1.713011e-01  7.689994e-02  4.008968e-03  4.856910e-03  4.703623e-08  7.235182e-07  6.584740e-01  1.000000e+00  
9.381692e-02  7.915002e-03  5.849651e+00  4.630000e-02  1.891629e-02  3.737000e+02  8.090924e-02  3.849282e-03  1.719121e-01  7.544437e-02  3.885417e-03  4.834989e-03  4.521038e-08  6.909425e-07  6.591639e-01  1.000000e+00  
9.787719e-02  7.896975e-03  5.863005e+00  4.630000e-02  1.960960e-02  3.737000e+02  8.133128e-02  3.723413e-03  1.724872e-01  7.405321e-02  3.769618e-03  4.814862e-03  4.349142e-08  6.598508e-07  6.598197e-01  1.000000e+00  
9.889226e-02  7.892426e-03  5.866384e+00  4.630000e-02  1.978268e-02  3.737000e+02  8.143492e-02  3.693169e-03  1.726257e-01  7.371501e-02  3.741807e-03  4.810102e-03  4.307746e-08  6.522973e-07  6.599786e-01  1.000000e+00  
9.990733e-02  7.887862e-03  5.869778e+00  4.630000e-02  1.995566e-02  3.737000e+02  8.153781e-02  3.663394e-03  1.727621e-01  7.338054e-02  3.714434e-03  4.805448e-03  4.266959e-08  6.448337e-07  6.601356e-01  1.000000e+00  
9.993217e-02  7.887750e-03  5.869862e+00  4.630000e-02  1.995990e-02  3.737000e+02  8.154032e-02  3.662671e-03  1.727654e-01  7.337239e-02  3.713770e-03  4.805335e-03  4.265969e-08  6.446524e-07  6.601394e-01  1.000000e+00  
9.995702e-02  7.887638e-03  5.869945e+00  4.630000e-02  1.996413e-02  3.737000e+02  8.154283e-02  3.661948e-03  1.727687e-01  7.336426e-02  3.713105e-03  4.805223e-03  4.264978e-08  6.444710e-07  6.601432e-01  1.000000e+00  
9.996955e-02  7.887581e-03  5.869987e+00  4.630000e-02  1.996626e-02  3.737000e+02  8.154409e-02  3.661584e-03  1.727704e-01  7.336015e-02  3.712770e-03  4.805166e-03  4.264479e-08  6.443795e-07  6.601451e-01  1.000000e+00  
9.998209e-02  7.887525e-03  5.870029e+00  4.630000e-02  1.996840e-02  3.737000e+02  8.154536e-02  3.661219e-03  1.727721e-01  7.335605e-02  3.712435e-03  4.805109e-03  4.263979e-08  6.442880e-07  6.601471e-01  1.000000e+00  
9.998992e-02  7.887490e-03  5.870055e+00  4.630000e-02  1.996973e-02  3.737000e+02  8.154615e-02  3.660991e-03  1.727731e-01  7.335348e-02  3.712226e-03  4.805074e-03  4.263667e-08  6.442308e-07  6.601483e-01  1.000000e+00  
9.999776e-02  7.887454e-03  5.870082e+00  4.630000e-02  1.997107e-02  3.737000e+02  8.154694e-02  3.660764e-03  1.727742e-01  7.335091e-02  3.712017e-03  4.805038e-03  4.263355e-08  6.441736e-07  6.601495e-01  1.000000e+00  
9.999898e-02  7.887449e-03  5.870086e+00  4.630000e-02  1.997128e-02  3.737000e+02  8.154707e-02  3.660728e-03  1.727743e-01  7.335051e-02  3.711984e-03  4.805033e-03  4.263306e-08  6.441647e-07  6.601496e-01  1.000000e+00  
9.999929e-02  7.887447e-03  5.870087e+00  4.630000e-02  1.997133e-02  3.737000e+02  8.154710e-02  3.660719e-03  1.727744e-01  7.335041e-02  3.711976e-03  4.805031e-03  4.263294e-08  6.441625e-07  6.601497e-01  1.000000e+00  
9.999960e-02  7.887446e-03  5.870088e+00  4.630000e-02  1.997138e-02  3.737000e+02  8.154713e-02  3.660710e-03  1.727744e-01  7.335031e-02  3.711968e-03  4.805030e-03  4.263282e-08  6.441602e-07  6.601497e-01  1.000000e+00  
9.999979e-02  7.887445e-03  5.870088e+00  4.630000e-02  1.997142e-02  3.737000e+02  8.154715e-02  3.660705e-03  1.727744e-01  7.335025e-02  3.711962e-03  4.805029e-03  4.263274e-08  6.441589e-07  6.601498e-01  1.000000e+00  
9.999998e-02  7.887444e-03  5.870089e+00  4.630000e-02  1.997145e-02  3.737000e+02  8.154717e-02  3.660699e-03  1.727745e-01  7.335019e-02  3.711957e-03  4.805028e-03  4.263267e-08  6.441575e-07  6.601498e-01  1.000000e+00  
9.999999e-02  7.887444e-03  5.870089e+00  4.630000e-02  1.997145e-02  3.737000e+02  8.154717e-02  3.660699e-03  1.727745e-01  7.335019e-02  3.711957e-03  4.805028e-03  4.263267e-08  6.441574e-07  6.601498e-01  1.000000e+00  
9.999999e-02  7.887444e-03  5.870089e+00  4.630000e-02  1.997145e-02  3.737000e+02  8.154717e-02  3.660699e-03  1.727745e-01  7.335018e-02  3.711957e-03  4.805028e-03  4.263266e-08  6.441573e-07  6.601498e-01  1.000000e+00  
1.000000e-01  7.887444e-03  5.870089e+00  4.630000e-02  1.997145e-02  3.737000e+02  8.154717e-02  3.660699e-03  1.727745e-01  7.335018e-02  3.711957e-03  4.805028e-03  4.263266e-08  6.441573e-07  6.601498e-01  1.000000e+00  
1.000000e-01  7.887444e-03  5.870089e+00  4.630000e-02  1.997145e-02  3.737000e+02  8.154717e-02  3.660698e-03  1.727745e-01  7.335018e-02  3.711957e-03  4.805028e-03  4.263266e-08  6.441573e-07  6.601498e-01  1.000000e+00  
1.000000e-01  7.887444e-03  5.870089e+00  4.630000e-02  1.997145e-02  3.737000e+02  8.154717e-02  3.660698e-03  1.727745e-01  7.335018e-02  3.711957e-03  4.805028e-03  4.263266e-08  6.441573e-07  6.601498e-01  1.000000e+00  
1.000000e-01  7.887444e-03  5.870089e+00  4.630000e-02  1.997145e-02  3.737000e+02  8.154717e-02  3.660698e-03  1.727745e-01  7.335018e-02  3.711957e-03  4.805028e-03  4.263266e-08  6.441573e-07  6.601498e-01  1.000000e+00  
1.000000e-01  7.887444e-03  5.870089e+00  4.630000e-02  1.997145e-02  3.737000e+02  8.154717e-02  3.660698e-03  1.727745e-01  7.335018e-02  3.711957e-03  4.805028e-03  4.263266e-08  6.441573e-07  6.601498e-01  1.000000e+00  
1.000000e-01  7.887444e-03  5.870089e+00  4.630000e-02  1.997145e-02  3.737000e+02  8.154717e-02  3.660698e-03  1.727745e-01  7.335018e-02  3.711957e-03  4.805028e-03  4.263266e-08  6.441573e-07  6.601498e-01  1.000000e+00  
1.000000e-01  7.887444e-03  5.870089e+00  4.630000e-02  1.997145e-02  3.737000e+02  8.154717e-02  3.660698e-03  1.727745e-01  7.335018e-02  3.711957e-03  4.805028e-03  4.263266e-08  6.441573e-07  6.601498e-01  1.000000e+00  
1.000000e-01  7.887444e-03  5.870089e+00  4.630000e-02  1.997145e-02  3.737000e+02  8.154717e-02  3.660698e-03  1.727745e-01  7.335018e-02  3.711957e-03  4.805028e-03  4.263266e-08  6.441573e-07  6.601498e-01  1.000000e+00  
1.000000e-01  7.887444e-03  5.870089e+00  4.630000e-02  1.997145e-02  3.737000e+02  8.154717e-02  3.660698e-03  1.727745e-01  7.335018e-02  3.711957e-03  4.805028e-03  4.263266e-08  6.441573e-07  6.601498e-01  1.000000e+00  
1.000000e-01  7.887444e-03  5.870089e+00  4.630000e-02  1.997145e-02  3.737000e+02  8.154717e-02  3.660698e-03  1.727745e-01  7.335018e-02  3.711957e-03  4.805028e-03  4.263266e-08  6.441573e-07  6.601498e-01  1.000000e+00  
1.000000e-01  7.887444e-03  5.870089e+00  4.630000e-02  1.997145e-02  3.737000e+02  8.154717e-02  3.660698e-03  1.727745e-01  7.335018e-02  3.711957e-03  4.805028e-03  4.263266e-08  6.441573e-07  6.601498e-01  1.000000e+00  
1.000000e-01  7.887444e-03  5.870089e+00  4.630000e-02  1.997145e-02  3.737000e+02  8.154717e-02  3.660698e-03  1.727745e-01  7.335018e-02  3.711957e-03  4.805028e-03  4.263266e-08  6.441573e-07  6.601498e-01  1.000000e+00  
1.000000e-01  7.887444e-03  5.870089e+00  4.630000e-02  1.997145e-02  3.737000e+02  8.154717e-02  3.660698e-03  1.727745e-01  7.335018e-02  3.711957e-03  4.805028e-03  4.263266e-08  6.441573e-07  6.601498e-01  1.000000e+00  
1.000000e-01  7.887444e-03  5.870089e+00  4.630000e-02  1.997145e-02  3.737000e+02  8.154717e-02  3.660698e-03  1.727745e-01  7.335018e-02  3.711957e-03  4.805028e-03  4.263266e-08  6.441573e-07  6.601498e-01  1.000000e+00  
1.000000e-01  7.887444e-03  5.870089e+00  4.630000e-02  1.997145e-02  3.737000e+02  8.154717e-02  3.660698e-03  1.727745e-01  7.335018e-02  3.711957e-03  4.805028e-03  4.263266e-08  6.441573e-07  6.601498e-01  1.000000e+00  
1.000000e-01  7.887444e-03  5.870089e+00  4.630000e-02  1.997145e-02  3.737000e+02  8.154717e-02  3.660698e-03  1.727745e-01  7.335018e-02  3.711957e-03  4.805028e-03  4.263266e-08  6.441573e-07  6.601498e-01  1.000000e+00  
1.000000e-01  7.887444e-03  5.870089e+00  4.630000e-02  1.997145e-02  3.737000e+02  8.154717e-02  3.660698e-03  1.727745e-01  7.335018e-02  3.711957e-03  4.805028e-03  4.263266e-08  6.441573e-07  6.601498e-01  1.000000e+00  
1.000000e-01  7.887444e-03  5.870089e+00  4.630000e-02  1.997145e-02  3.737000e+02  8.154717e-02  3.660698e-03  1.727745e-01  7.335018e-02  3.711957e-03  4.805028e-03  4.263266e-08  6.441573e-07  6.601498e-01  1.000000e+00  
1.000000e-01  7.887444e-03  5.870089e+00  4.630000e-02  1.997145e-02  3.737000e+02  8.154717e-02  3.660698e-03  1.727745e-01  7.335018e-02  3.711957e-03  4.805028e-03  4.263266e-08  6.441573e-07  6.601498e-01  1.000000e+00  
1.000000e-01  7.887444e-03  5.870089e+00  4.630000e-02  1.997145e-02  3.737000e+02  8.154717e-02  3.660698e-03  1.727745e-01  7.335018e-02  3.711957e-03  4.805028e-03  4.263266e-08  6.441573e-07  6.601498e-01  1.000000e+00  
1.000000e-01  7.887444e-03  5.870089e+00  4.630000e-02  1.997145e-02  3.737000e+02  8.154717e-02  3.660698e-03  1.727745e-01  7.335018e-02  3.711957e-03  4.805028e-03  4.263266e-08  6.441573e-07  6.601498e-01  1.000000e+00  
