time          pre           rho           T             H2            H             O             O2            OH            H2O           HO2           H2O2          C             CH            CH2           CH2*          CH3           CH4           CO            CO2           HCO           CH2O          CH2OH         CH3O          CH3OH         C2H           C2H2          C2H3          C2H4          C2H5          C2H6          HCCO          CH2CO         HCCOH         AR            C2H3O         N2            C2O           C3H2          C3H3          PC3H4         AC3H4         C4H           C4H2          H2C4O         N-C4H3        I-C4H3        C4H4          N-C4H5        I-C4H5        C4H6          C4H612        C5H2          C5H3          C6H           C6H2          C6H3          L-C6H4        C-C6H4        N-C6H5        I-C6H5        L-C6H6        N-C6H7        I-C6H7        C-C6H7        C6H8          A1            A1-           C6H5O         C6H5OH        C5H6          C5H5          C5H5O         C5H4OH        C5H4O         N-A1C2H2      I-A1C2H2      A1C2H3        A1C2H3*       A1C2H         A1C2H*        A1C2H-        A1C2H)2       A2            A2-1          A2-2          NAPHTHYNE     A2C2HA        A2C2HB        A2C2HA*       A2C2HB*       A2C2H2        A2C2H)2       A3-1          A3-4          A3            A3C2H         A3C2H2        A4            P2            P2-           P2-H          A4-           A2R5          A2R5-         sumfracs      
5.244772e-003  1.166458e+004  1.926036e-002  1.500000e+003  1.927179e-001  2.376157e-004  5.988226e-007  8.640699e-003  1.056692e-005  2.772920e-001  1.402651e-005  4.106071e-007  2.557693e-010  4.868418e-009  1.831589e-006  3.182020e-008  6.095977e-004  2.264496e-002  3.198392e-001  3.437375e-002  7.053296e-007  1.554783e-004  7.976828e-008  7.727175e-008  9.889396e-006  1.941466e-007  1.103018e-001  3.127213e-005  2.130051e-002  1.530124e-006  1.272785e-004  1.919965e-005  2.391982e-003  1.299735e-005  0.000000e+000  3.547228e-008  0.000000e+000  1.197519e-007  4.280322e-007  3.413490e-004  8.045903e-006  9.475727e-005  5.641830e-009  5.884369e-003  4.160634e-005  8.193973e-007  1.729223e-005  1.407020e-003  2.785157e-008  1.663807e-007  5.218276e-005  7.620162e-006  3.647715e-007  2.184098e-006  3.349211e-010  1.637725e-004  1.427691e-007  5.714823e-006  7.143675e-006  5.513664e-011  1.159997e-008  2.419034e-006  1.323079e-012  9.469379e-010  7.147975e-010  1.127636e-007  1.023606e-003  4.105471e-006  4.184992e-008  4.629368e-006  2.774447e-006  6.136584e-006  1.582559e-008  1.719114e-010  4.784500e-008  5.923816e-009  5.253470e-009  9.131272e-006  1.534154e-008  1.583106e-004  1.590841e-007  2.189792e-007  8.400945e-007  9.571690e-006  3.383113e-008  3.120754e-008  1.401414e-006  4.971349e-007  1.055375e-007  3.363129e-010  7.684977e-011  8.642344e-014  1.609110e-012  4.999424e-010  4.780460e-010  3.442115e-007  1.618769e-009  4.035673e-015  1.837048e-008  5.465596e-007  9.663866e-010  3.863884e-014  5.867294e-011  3.404881e-006  2.265963e-008  1.000000e+000  
5.276764e-003  1.166625e+004  1.926036e-002  1.500000e+003  1.928297e-001  2.365295e-004  5.912280e-007  8.585279e-003  1.049410e-005  2.772743e-001  1.384022e-005  4.050074e-007  3.218008e-010  4.792097e-009  1.811197e-006  3.142168e-008  6.064547e-004  2.266185e-002  3.198627e-001  3.438821e-002  6.944426e-007  1.535669e-004  7.855893e-008  7.587755e-008  9.764137e-006  1.932949e-007  1.103592e-001  3.097216e-005  2.117079e-002  1.513999e-006  1.264432e-004  1.899919e-005  2.372693e-003  1.297197e-005  0.000000e+000  3.500876e-008  0.000000e+000  1.194376e-007  4.238815e-007  3.397548e-004  8.030571e-006  9.420005e-005  5.621386e-009  5.894631e-003  4.157039e-005  8.133044e-007  1.722957e-005  1.401527e-003  2.745714e-008  1.640329e-007  5.160877e-005  7.549909e-006  3.627450e-007  2.177210e-006  3.338653e-010  1.642000e-004  1.423448e-007  5.719816e-006  7.139271e-006  5.458277e-011  1.145384e-008  2.397880e-006  1.296766e-012  9.275014e-010  7.134703e-010  1.109673e-007  1.026396e-003  4.104037e-006  4.163120e-008  4.625460e-006  2.789580e-006  6.170459e-006  1.570461e-008  1.713371e-010  4.778037e-008  5.907563e-009  5.251084e-009  9.125067e-006  1.525629e-008  1.592597e-004  1.592368e-007  2.192023e-007  8.460940e-007  9.643053e-006  3.391260e-008  3.130502e-008  1.413132e-006  5.023938e-007  1.067896e-007  3.381324e-010  7.735495e-011  8.707837e-014  1.626575e-012  5.043383e-010  4.822335e-010  3.489238e-007  1.643649e-009  4.073782e-015  1.870811e-008  5.516111e-007  9.705344e-010  3.875506e-014  5.951412e-011  3.446447e-006  2.285841e-008  1.000000e+000  
5.308755e-003  1.166790e+004  1.926036e-002  1.500000e+003  1.929403e-001  2.354495e-004  5.837872e-007  8.530645e-003  1.042221e-005  2.772566e-001  1.365744e-005  3.995228e-007  3.151581e-010  4.717256e-009  1.791146e-006  3.102882e-008  6.033488e-004  2.267851e-002  3.198855e-001  3.440254e-002  6.838020e-007  1.516917e-004  7.737647e-008  7.451925e-008  9.641312e-006  1.924482e-007  1.104160e-001  3.067635e-005  2.104257e-002  1.498131e-006  1.256188e-004  1.879994e-005  2.353695e-003  1.294701e-005  0.000000e+000  3.455433e-008  0.000000e+000  1.191303e-007  4.247542e-007  3.381767e-004  8.015545e-006  9.365142e-005  5.601020e-009  5.904805e-003  4.153519e-005  8.072744e-007  1.716727e-005  1.396075e-003  2.707068e-008  1.617326e-007  5.104397e-005  7.480748e-006  3.607418e-007  2.170366e-006  3.328122e-010  1.646246e-004  1.419205e-007  5.724770e-006  7.134861e-006  5.403780e-011  1.131018e-008  2.376994e-006  1.271152e-012  9.085767e-010  7.121194e-010  1.092081e-007  1.029156e-003  4.102446e-006  4.141472e-008  4.621486e-006  2.804649e-006  6.204207e-006  1.558494e-008  1.707657e-010  4.771624e-008  5.891193e-009  5.248446e-009  9.118641e-006  1.517136e-008  1.602033e-004  1.593798e-007  2.194123e-007  8.520682e-007  9.714191e-006  3.399185e-008  3.140081e-008  1.424816e-006  5.076546e-007  1.080451e-007  3.399277e-010  7.785569e-011  8.772790e-014  1.644088e-012  5.087075e-010  4.863951e-010  3.536529e-007  1.668665e-009  4.111678e-015  1.904884e-008  5.566460e-007  9.745987e-010  3.886793e-014  6.035813e-011  3.488126e-006  2.305667e-008  1.000000e+000  
5.331028e-003  1.166904e+004  1.926036e-002  1.500000e+003  1.930166e-001  2.347055e-004  5.786882e-007  8.493060e-003  1.037282e-005  2.772443e-001  1.353221e-005  3.957695e-007  2.443680e-010  4.666001e-009  1.777395e-006  3.076094e-008  6.012067e-004  2.268999e-002  3.199012e-001  3.441245e-002  6.765274e-007  1.504071e-004  7.656704e-008  7.359185e-008  9.557204e-006  1.918649e-007  1.104551e-001  3.047285e-005  2.095416e-002  1.487231e-006  1.250512e-004  1.866552e-005  2.340637e-003  1.292987e-005  0.000000e+000  3.424294e-008  0.000000e+000  1.189099e-007  4.251976e-007  3.370874e-004  8.005272e-006  9.327445e-005  5.586986e-009  5.911837e-003  4.151112e-005  8.031218e-007  1.712410e-005  1.392302e-003  2.680595e-008  1.601571e-007  5.065607e-005  7.433221e-006  3.593604e-007  2.165625e-006  3.320862e-010  1.649187e-004  1.416268e-007  5.728196e-006  7.131789e-006  5.366368e-011  1.121156e-008  2.362608e-006  1.253671e-012  8.956888e-010  7.111813e-010  1.080047e-007  1.031059e-003  4.101253e-006  4.126528e-008  4.618681e-006  2.815102e-006  6.227627e-006  1.550234e-008  1.703716e-010  4.767185e-008  5.879832e-009  5.246584e-009  9.114042e-006  1.511248e-008  1.608570e-004  1.594754e-007  2.195525e-007  8.562123e-007  9.763585e-006  3.404595e-008  3.146647e-008  1.432931e-006  5.113181e-007  1.089213e-007  3.411688e-010  7.820294e-011  8.817964e-014  1.656251e-012  5.117374e-010  4.892812e-010  3.569551e-007  1.686159e-009  4.137992e-015  1.928788e-008  5.601413e-007  9.773842e-010  3.894527e-014  6.094730e-011  3.517209e-006  2.319431e-008  1.000000e+000  
5.353301e-003  1.167017e+004  1.926036e-002  1.500000e+003  1.930925e-001  2.339717e-004  5.736559e-007  8.455837e-003  1.032412e-005  2.772320e-001  1.340873e-005  3.920685e-007  2.374496e-010  4.615646e-009  1.763826e-006  3.049750e-008  5.990826e-004  2.270136e-002  3.199166e-001  3.442230e-002  6.693614e-007  1.491393e-004  7.576824e-008  7.267979e-008  9.474230e-006  1.912900e-007  1.104940e-001  3.027167e-005  2.086646e-002  1.476463e-006  1.244887e-004  1.853521e-005  2.327717e-003  1.291292e-005  0.000000e+000  3.393586e-008  0.000000e+000  1.186919e-007  4.213855e-007  3.360060e-004  7.995134e-006  9.290150e-005  5.573169e-009  5.918827e-003  4.148738e-005  7.990207e-007  1.708128e-005  1.388548e-003  2.654481e-008  1.586028e-007  5.027249e-005  7.386184e-006  3.579893e-007  2.160904e-006  3.313723e-010  1.652114e-004  1.413377e-007  5.731601e-006  7.128714e-006  5.329446e-011  1.111411e-008  2.348349e-006  1.236464e-012  8.830164e-010  7.102599e-010  1.068187e-007  1.032948e-003  4.100074e-006  4.111691e-008  4.615845e-006  2.825524e-006  6.250985e-006  1.542041e-008  1.699837e-010  4.762770e-008  5.868613e-009  5.244817e-009  9.109336e-006  1.505407e-008  1.615079e-004  1.595721e-007  2.196932e-007  8.603438e-007  9.812869e-006  3.410004e-008  3.153178e-008  1.441028e-006  5.149821e-007  1.097991e-007  3.424123e-010  7.855129e-011  8.863302e-014  1.668400e-012  5.147712e-010  4.921716e-010  3.602652e-007  1.703717e-009  4.164359e-015  1.952842e-008  5.636283e-007  9.801580e-010  3.902236e-014  6.153872e-011  3.546345e-006  2.333180e-008  1.000000e+000  
5.375574e-003  1.167129e+004  1.926036e-002  1.500000e+003  1.931677e-001  2.332425e-004  5.687014e-007  8.418974e-003  1.027598e-005  2.772198e-001  1.328695e-005  3.884198e-007  2.976622e-010  4.566301e-009  1.750437e-006  3.023732e-008  5.969773e-004  2.271263e-002  3.199317e-001  3.443209e-002  6.623159e-007  1.478882e-004  7.498289e-008  7.178408e-008  9.392370e-006  1.907189e-007  1.105325e-001  3.007286e-005  2.077944e-002  1.465829e-006  1.239313e-004  1.840383e-005  2.314933e-003  1.289616e-005  0.000000e+000  3.363346e-008  0.000000e+000  1.184872e-007  4.179411e-007  3.349323e-004  7.985118e-006  9.253251e-005  5.559433e-009  5.925776e-003  4.146399e-005  7.949594e-007  1.703884e-005  1.384812e-003  2.628772e-008  1.570718e-007  4.989317e-005  7.339634e-006  3.566288e-007  2.156205e-006  3.306623e-010  1.655029e-004  1.410508e-007  5.734987e-006  7.125638e-006  5.293009e-011  1.101786e-008  2.334215e-006  1.219613e-012  8.705644e-010  7.093317e-010  1.056498e-007  1.034822e-003  4.098904e-006  4.096977e-008  4.612980e-006  2.835916e-006  6.274282e-006  1.533923e-008  1.695992e-010  4.758381e-008  5.857393e-009  5.242966e-009  9.104524e-006  1.499611e-008  1.621562e-004  1.596674e-007  2.198326e-007  8.644628e-007  9.862044e-006  3.415387e-008  3.159680e-008  1.449109e-006  5.186468e-007  1.106786e-007  3.436506e-010  7.889899e-011  8.908389e-014  1.680621e-012  5.178042e-010  4.950610e-010  3.635831e-007  1.721339e-009  4.190711e-015  1.977046e-008  5.671069e-007  9.829149e-010  3.909852e-014  6.213245e-011  3.575534e-006  2.346917e-008  1.000000e+000  
5.391070e-003  1.167207e+004  1.926036e-002  1.500000e+003  1.932198e-001  2.327342e-004  5.652987e-007  8.393540e-003  1.024265e-005  2.772113e-001  1.320315e-005  3.859119e-007  2.891971e-010  4.532363e-009  1.741217e-006  3.005740e-008  5.955231e-004  2.272041e-002  3.199421e-001  3.443886e-002  6.574835e-007  1.470272e-004  7.444531e-008  7.117007e-008  9.336060e-006  1.903208e-007  1.105591e-001  2.993567e-005  2.071931e-002  1.458500e-006  1.235464e-004  1.831043e-005  2.306117e-003  1.288461e-005  0.000000e+000  3.342553e-008  0.000000e+000  1.183496e-007  4.191564e-007  3.341897e-004  7.978226e-006  9.227809e-005  5.549833e-009  5.930586e-003  4.144791e-005  7.921446e-007  1.700944e-005  1.382225e-003  2.611114e-008  1.560203e-007  4.963173e-005  7.307537e-006  3.556889e-007  2.152950e-006  3.301652e-010  1.657049e-004  1.408497e-007  5.737333e-006  7.123496e-006  5.267884e-011  1.095158e-008  2.324454e-006  1.208097e-012  8.620412e-010  7.086690e-010  1.048463e-007  1.036117e-003  4.098041e-006  4.086817e-008  4.610970e-006  2.843128e-006  6.290455e-006  1.528314e-008  1.693308e-010  4.755342e-008  5.849491e-009  5.241527e-009  9.101120e-006  1.495584e-008  1.626057e-004  1.597296e-007  2.199247e-007  8.673215e-007  9.896192e-006  3.419051e-008  3.164158e-008  1.454721e-006  5.211968e-007  1.112914e-007  3.445004e-010  7.913852e-011  8.939432e-014  1.689141e-012  5.199030e-010  4.970599e-010  3.658961e-007  1.733636e-009  4.208944e-015  1.993973e-008  5.695222e-007  9.848054e-010  3.915034e-014  6.254627e-011  3.595873e-006  2.356460e-008  1.000000e+000  
5.406566e-003  1.167284e+004  1.926036e-002  1.500000e+003  1.932716e-001  2.322280e-004  5.619240e-007  8.368276e-003  1.020950e-005  2.772027e-001  1.312009e-005  3.834281e-007  1.923653e-010  4.498568e-009  1.732059e-006  2.987877e-008  5.940763e-004  2.272814e-002  3.199524e-001  3.444561e-002  6.526985e-007  1.461740e-004  7.391253e-008  7.056311e-008  9.280267e-006  1.899241e-007  1.105856e-001  2.979920e-005  2.065950e-002  1.451219e-006  1.231639e-004  1.821899e-005  2.297363e-003  1.287316e-005  0.000000e+000  3.321925e-008  0.000000e+000  1.182060e-007  4.211715e-007  3.334507e-004  7.971407e-006  9.202556e-005  5.540257e-009  5.935377e-003  4.143200e-005  7.893418e-007  1.698005e-005  1.379646e-003  2.593602e-008  1.549781e-007  4.937228e-005  7.275677e-006  3.547540e-007  2.149703e-006  3.296689e-010  1.659063e-004  1.406481e-007  5.739671e-006  7.121355e-006  5.242927e-011  1.088583e-008  2.314753e-006  1.196698e-012  8.536297e-010  7.080047e-010  1.040507e-007  1.037406e-003  4.097116e-006  4.076700e-008  4.608947e-006  2.850325e-006  6.306599e-006  1.522732e-008  1.690623e-010  4.752313e-008  5.841577e-009  5.240057e-009  9.097672e-006  1.491557e-008  1.630539e-004  1.597885e-007  2.200123e-007  8.701743e-007  9.930288e-006  3.422639e-008  3.168580e-008  1.460325e-006  5.237470e-007  1.119050e-007  3.453432e-010  7.937667e-011  8.970437e-014  1.697580e-012  5.219911e-010  4.990487e-010  3.682127e-007  1.745963e-009  4.227102e-015  2.010972e-008  5.719336e-007  9.866691e-010  3.920135e-014  6.296033e-011  3.616236e-006  2.365983e-008  1.000000e+000  
5.422061e-003  1.167360e+004  1.926036e-002  1.500000e+003  1.933232e-001  2.317294e-004  5.585663e-007  8.343177e-003  1.017671e-005  2.771942e-001  1.303783e-005  3.809681e-007  1.302377e-010  4.464982e-009  1.722961e-006  2.970254e-008  5.926372e-004  2.273582e-002  3.199626e-001  3.445233e-002  6.479473e-007  1.453286e-004  7.338176e-008  6.996256e-008  9.224993e-006  1.895336e-007  1.106119e-001  2.966361e-005  2.060002e-002  1.443991e-006  1.227838e-004  1.813275e-005  2.288673e-003  1.286179e-005  0.000000e+000  3.301442e-008  0.000000e+000  1.180563e-007  4.187211e-007  3.327153e-004  7.964656e-006  9.177489e-005  5.530859e-009  5.940148e-003  4.141623e-005  7.865666e-007  1.695078e-005  1.377076e-003  2.576201e-008  1.539431e-007  4.911482e-005  7.244053e-006  3.538237e-007  2.146465e-006  3.291829e-010  1.661071e-004  1.404498e-007  5.741999e-006  7.119212e-006  5.218161e-011  1.082057e-008  2.305110e-006  1.185351e-012  8.453095e-010  7.073618e-010  1.032630e-007  1.038688e-003  4.096190e-006  4.066619e-008  4.606909e-006  2.857508e-006  6.322714e-006  1.517180e-008  1.687986e-010  4.749292e-008  5.833808e-009  5.238735e-009  9.094177e-006  1.487549e-008  1.635009e-004  1.598489e-007  2.201005e-007  8.730208e-007  9.964331e-006  3.426230e-008  3.172978e-008  1.465920e-006  5.262973e-007  1.125194e-007  3.461913e-010  7.961630e-011  9.001777e-014  1.705978e-012  5.240824e-010  5.010410e-010  3.705330e-007  1.758320e-009  4.245316e-015  2.028043e-008  5.743408e-007  9.885276e-010  3.925263e-014  6.337534e-011  3.636625e-006  2.375496e-008  1.000000e+000  
5.432327e-003  1.167411e+004  1.926036e-002  1.500000e+003  1.933572e-001  2.314008e-004  5.563635e-007  8.326641e-003  1.015524e-005  2.771886e-001  1.298375e-005  3.793515e-007  1.925810e-010  4.443351e-009  1.717006e-006  2.958908e-008  5.916887e-004  2.274088e-002  3.199693e-001  3.445677e-002  6.448388e-007  1.447727e-004  7.303467e-008  6.956822e-008  9.188658e-006  1.892765e-007  1.106293e-001  2.957465e-005  2.056079e-002  1.439246e-006  1.225333e-004  1.807502e-005  2.282951e-003  1.285430e-005  0.000000e+000  3.288066e-008  0.000000e+000  1.179657e-007  4.166447e-007  3.322302e-004  7.960212e-006  9.160984e-005  5.524668e-009  5.943298e-003  4.140588e-005  7.847441e-007  1.693152e-005  1.375379e-003  2.564821e-008  1.532642e-007  4.894535e-005  7.223224e-006  3.532100e-007  2.144326e-006  3.288628e-010  1.662397e-004  1.403200e-007  5.743535e-006  7.117792e-006  5.201961e-011  1.077765e-008  2.298755e-006  1.177996e-012  8.398495e-010  7.069328e-010  1.027456e-007  1.039533e-003  4.095595e-006  4.059966e-008  4.605552e-006  2.862259e-006  6.333374e-006  1.513522e-008  1.686261e-010  4.747298e-008  5.828664e-009  5.237833e-009  9.091834e-006  1.484912e-008  1.637962e-004  1.598899e-007  2.201601e-007  8.749032e-007  9.986854e-006  3.428625e-008  3.175891e-008  1.469622e-006  5.279868e-007  1.129269e-007  3.467546e-010  7.977549e-011  9.022360e-014  1.711720e-012  5.254713e-010  5.023644e-010  3.720721e-007  1.766523e-009  4.257403e-015  2.039392e-008  5.759333e-007  9.897604e-010  3.928645e-014  6.365102e-011  3.650144e-006  2.381796e-008  1.000000e+000  
5.442592e-003  1.167461e+004  1.926036e-002  1.500000e+003  1.933912e-001  2.310715e-004  5.541856e-007  8.310178e-003  1.013380e-005  2.771830e-001  1.292999e-005  3.777450e-007  2.520362e-010  4.421830e-009  1.711094e-006  2.947371e-008  5.907441e-004  2.274592e-002  3.199759e-001  3.446119e-002  6.417550e-007  1.442200e-004  7.269117e-008  6.917730e-008  9.152543e-006  1.890188e-007  1.106466e-001  2.948616e-005  2.052171e-002  1.434528e-006  1.222838e-004  1.801554e-005  2.277257e-003  1.284686e-005  0.000000e+000  3.274725e-008  0.000000e+000  1.178815e-007  4.161965e-007  3.317467e-004  7.955792e-006  9.144559e-005  5.518457e-009  5.946440e-003  4.139559e-005  7.829249e-007  1.691233e-005  1.373685e-003  2.553514e-008  1.525906e-007  4.877672e-005  7.202489e-006  3.525986e-007  2.142192e-006  3.285413e-010  1.663721e-004  1.401896e-007  5.745069e-006  7.116372e-006  5.185789e-011  1.073498e-008  2.292424e-006  1.170661e-012  8.344371e-010  7.064983e-010  1.022314e-007  1.040375e-003  4.094996e-006  4.053347e-008  4.604190e-006  2.867003e-006  6.344021e-006  1.509877e-008  1.684527e-010  4.745310e-008  5.823489e-009  5.236874e-009  9.089470e-006  1.482282e-008  1.640910e-004  1.599296e-007  2.202187e-007  8.767830e-007  1.000935e-005  3.431003e-008  3.178795e-008  1.473321e-006  5.296765e-007  1.133346e-007  3.473134e-010  7.993381e-011  9.042909e-014  1.717368e-012  5.268576e-010  5.036850e-010  3.736129e-007  1.774739e-009  4.269465e-015  2.050772e-008  5.775239e-007  9.909863e-010  3.931995e-014  6.392709e-011  3.663675e-006  2.388092e-008  1.000000e+000  
5.452857e-003  1.167512e+004  1.926036e-002  1.500000e+003  1.934250e-001  2.307429e-004  5.520153e-007  8.293789e-003  1.011237e-005  2.771774e-001  1.287656e-005  3.761488e-007  2.592684e-010  4.400293e-009  1.705196e-006  2.935884e-008  5.898030e-004  2.275094e-002  3.199825e-001  3.446561e-002  6.386867e-007  1.436707e-004  7.234912e-008  6.878952e-008  9.116646e-006  1.887615e-007  1.106638e-001  2.939788e-005  2.048276e-002  1.429826e-006  1.220353e-004  1.795647e-005  2.271589e-003  1.283945e-005  0.000000e+000  3.261457e-008  0.000000e+000  1.177961e-007  4.161987e-007  3.312647e-004  7.951399e-006  9.128213e-005  5.512244e-009  5.949573e-003  4.138538e-005  7.811085e-007  1.689318e-005  1.371996e-003  2.542248e-008  1.519207e-007  4.860895e-005  7.181854e-006  3.519897e-007  2.140062e-006  3.282194e-010  1.665043e-004  1.400586e-007  5.746599e-006  7.114952e-006  5.169686e-011  1.069253e-008  2.286119e-006  1.163380e-012  8.290704e-010  7.060628e-010  1.017206e-007  1.041215e-003  4.094377e-006  4.046759e-008  4.602822e-006  2.871741e-006  6.354655e-006  1.506244e-008  1.682789e-010  4.743328e-008  5.818308e-009  5.235901e-009  9.087088e-006  1.479654e-008  1.643853e-004  1.599677e-007  2.202752e-007  8.786603e-007  1.003183e-005  3.433349e-008  3.181682e-008  1.477016e-006  5.313662e-007  1.137427e-007  3.478683e-010  8.009133e-011  9.063416e-014  1.722989e-012  5.282394e-010  5.050012e-010  3.751552e-007  1.782968e-009  4.281494e-015  2.062183e-008  5.791128e-007  9.922020e-010  3.935315e-014  6.420341e-011  3.677216e-006  2.394383e-008  1.000000e+000  
5.463123e-003  1.167562e+004  1.926036e-002  1.500000e+003  1.934587e-001  2.304158e-004  5.498533e-007  8.277470e-003  1.009107e-005  2.771718e-001  1.282345e-005  3.745627e-007  2.443827e-010  4.378846e-009  1.699317e-006  2.924524e-008  5.888652e-004  2.275594e-002  3.199891e-001  3.447001e-002  6.356384e-007  1.431246e-004  7.200862e-008  6.840463e-008  9.080967e-006  1.885054e-007  1.106810e-001  2.930992e-005  2.044396e-002  1.425145e-006  1.217878e-004  1.789874e-005  2.265948e-003  1.283209e-005  0.000000e+000  3.248275e-008  0.000000e+000  1.177074e-007  4.156963e-007  3.307843e-004  7.947034e-006  9.111947e-005  5.506063e-009  5.952698e-003  4.137523e-005  7.792998e-007  1.687405e-005  1.370310e-003  2.531053e-008  1.512542e-007  4.844202e-005  7.161322e-006  3.513830e-007  2.137937e-006  3.278993e-010  1.666361e-004  1.399281e-007  5.748125e-006  7.113532e-006  5.153678e-011  1.065031e-008  2.279839e-006  1.156160e-012  8.237467e-010  7.056285e-010  1.012132e-007  1.042051e-003  4.093742e-006  4.040187e-008  4.601448e-006  2.876472e-006  6.365277e-006  1.502625e-008  1.681060e-010  4.741349e-008  5.813138e-009  5.234933e-009  9.084686e-006  1.477027e-008  1.646790e-004  1.600051e-007  2.203306e-007  8.805349e-007  1.005428e-005  3.435673e-008  3.184551e-008  1.480708e-006  5.330560e-007  1.141512e-007  3.484221e-010  8.024869e-011  9.083918e-014  1.728624e-012  5.296186e-010  5.063149e-010  3.766991e-007  1.791209e-009  4.293506e-015  2.073626e-008  5.807000e-007  9.934095e-010  3.938611e-014  6.447998e-011  3.690768e-006  2.400668e-008  1.000000e+000  
5.473388e-003  1.167611e+004  1.926036e-002  1.500000e+003  1.934923e-001  2.300901e-004  5.477069e-007  8.261222e-003  1.006991e-005  2.771662e-001  1.277066e-005  3.729867e-007  2.399618e-010  4.357592e-009  1.693479e-006  2.913259e-008  5.879308e-004  2.276092e-002  3.199956e-001  3.447440e-002  6.326133e-007  1.425817e-004  7.167066e-008  6.802264e-008  9.045504e-006  1.882505e-007  1.106981e-001  2.922245e-005  2.040529e-002  1.420492e-006  1.215414e-004  1.784164e-005  2.260333e-003  1.282475e-005  0.000000e+000  3.235179e-008  0.000000e+000  1.176180e-007  4.148944e-007  3.303053e-004  7.942697e-006  9.095759e-005  5.499914e-009  5.955814e-003  4.136515e-005  7.775007e-007  1.685497e-005  1.368628e-003  2.519940e-008  1.505920e-007  4.827593e-005  7.140888e-006  3.507784e-007  2.135816e-006  3.275808e-010  1.667677e-004  1.397983e-007  5.749647e-006  7.112112e-006  5.137764e-011  1.060830e-008  2.273584e-006  1.149000e-012  8.184647e-010  7.051948e-010  1.007090e-007  1.042885e-003  4.093100e-006  4.033630e-008  4.600068e-006  2.881198e-006  6.375886e-006  1.499018e-008  1.679343e-010  4.739375e-008  5.807978e-009  5.233961e-009  9.082265e-006  1.474407e-008  1.649722e-004  1.600424e-007  2.203855e-007  8.824070e-007  1.007671e-005  3.437988e-008  3.187408e-008  1.484395e-006  5.347458e-007  1.145599e-007  3.489758e-010  8.040612e-011  9.104402e-014  1.734259e-012  5.309970e-010  5.076280e-010  3.782446e-007  1.799464e-009  4.305514e-015  2.085101e-008  5.822854e-007  9.946117e-010  3.941887e-014  6.475688e-011  3.704331e-006  2.406947e-008  1.000000e+000  
