x             rho           u             mdot          tau           T             H2            O2            H2O           H             O             OH            HO2           H2O2          AR            sumfracs      
2.161983e-02  1.965223e-02  2.732514e+00  5.370000e-02  7.721510e-03  1.500000e+03  8.967030e-02  1.100657e-03  1.867973e-01  4.408681e-02  1.121172e-03  2.622284e-03  3.410924e-08  4.977310e-07  6.746010e-01  1.000000e+00  
2.215910e-02  1.966347e-02  2.730953e+00  5.370000e-02  7.918919e-03  1.500000e+03  8.998411e-02  1.050574e-03  1.871126e-01  4.322717e-02  1.072067e-03  2.566425e-03  3.262581e-08  4.808086e-07  6.749865e-01  1.000000e+00  
2.269837e-02  1.967427e-02  2.729453e+00  5.370000e-02  8.116438e-03  1.500000e+03  9.029084e-02  1.003461e-03  1.874130e-01  4.239651e-02  1.025810e-03  2.512507e-03  3.117317e-08  4.646361e-07  6.753574e-01  1.000000e+00  
2.323763e-02  1.968467e-02  2.728012e+00  5.370000e-02  8.314063e-03  1.500000e+03  9.059058e-02  9.591030e-04  1.876994e-01  4.159358e-02  9.822026e-04  2.460448e-03  2.987350e-08  4.491751e-07  6.757142e-01  1.000000e+00  
2.377690e-02  1.969467e-02  2.726625e+00  5.370000e-02  8.511791e-03  1.500000e+03  9.088348e-02  9.173160e-04  1.879726e-01  4.081712e-02  9.410678e-04  2.410170e-03  2.877202e-08  4.343922e-07  6.760578e-01  1.000000e+00  
2.431616e-02  1.970432e-02  2.725291e+00  5.370000e-02  8.709617e-03  1.500000e+03  9.116971e-02  8.779340e-04  1.882333e-01  4.006595e-02  9.022364e-04  2.361599e-03  2.761679e-08  4.202549e-07  6.763888e-01  1.000000e+00  
2.485543e-02  1.971361e-02  2.724006e+00  5.370000e-02  8.907539e-03  1.500000e+03  9.144937e-02  8.407910e-04  1.884824e-01  3.933898e-02  8.655495e-04  2.314661e-03  2.615630e-08  4.067244e-07  6.767078e-01  1.000000e+00  
2.539470e-02  1.972257e-02  2.722769e+00  5.370000e-02  9.105552e-03  1.500000e+03  9.172260e-02  8.057333e-04  1.887205e-01  3.863518e-02  8.308716e-04  2.269286e-03  2.482067e-08  3.937724e-07  6.770154e-01  1.000000e+00  
2.593396e-02  1.973122e-02  2.721576e+00  5.370000e-02  9.303653e-03  1.500000e+03  9.198951e-02  7.726074e-04  1.889482e-01  3.795356e-02  7.980656e-04  2.225419e-03  2.438749e-08  3.813786e-07  6.773122e-01  1.000000e+00  
2.647323e-02  1.973956e-02  2.720425e+00  5.370000e-02  9.501840e-03  1.500000e+03  9.225020e-02  7.412791e-04  1.891663e-01  3.729323e-02  7.670049e-04  2.182989e-03  2.451359e-08  3.695096e-07  6.775986e-01  1.000000e+00  
2.681748e-02  1.974474e-02  2.719712e+00  5.370000e-02  9.628402e-03  1.500000e+03  9.241353e-02  7.221926e-04  1.893005e-01  3.688234e-02  7.480470e-04  2.156625e-03  2.308633e-08  3.621917e-07  6.777763e-01  1.000000e+00  
2.701616e-02  1.974767e-02  2.719308e+00  5.370000e-02  9.701459e-03  1.500000e+03  9.250672e-02  7.114913e-04  1.893764e-01  3.664887e-02  7.373975e-04  2.141659e-03  2.206848e-08  3.580573e-07  6.778771e-01  1.000000e+00  
2.721484e-02  1.975057e-02  2.718908e+00  5.370000e-02  9.774526e-03  1.500000e+03  9.259910e-02  7.010010e-04  1.894510e-01  3.641806e-02  7.269544e-04  2.126871e-03  2.242850e-08  3.539885e-07  6.779766e-01  1.000000e+00  
2.741352e-02  1.975344e-02  2.718514e+00  5.370000e-02  9.847604e-03  1.500000e+03  9.269067e-02  6.907112e-04  1.895245e-01  3.618986e-02  7.167161e-04  2.112262e-03  2.350377e-08  3.499861e-07  6.780749e-01  1.000000e+00  
2.761219e-02  1.975626e-02  2.718126e+00  5.370000e-02  9.920692e-03  1.500000e+03  9.278143e-02  6.806195e-04  1.895969e-01  3.596425e-02  7.066727e-04  2.097829e-03  2.208903e-08  3.460426e-07  6.781719e-01  1.000000e+00  
2.772625e-02  1.975787e-02  2.717904e+00  5.370000e-02  9.962656e-03  1.500000e+03  9.283319e-02  6.749214e-04  1.896380e-01  3.583586e-02  7.009946e-04  2.089617e-03  2.135303e-08  3.438038e-07  6.782271e-01  1.000000e+00  
2.779883e-02  1.975889e-02  2.717765e+00  5.370000e-02  9.989358e-03  1.500000e+03  9.286601e-02  6.713332e-04  1.896639e-01  3.575460e-02  6.974157e-04  2.084422e-03  2.125893e-08  3.423903e-07  6.782620e-01  1.000000e+00  
2.787140e-02  1.975990e-02  2.717625e+00  5.370000e-02  1.001606e-02  1.500000e+03  9.289872e-02  6.677709e-04  1.896897e-01  3.567367e-02  6.938615e-04  2.079249e-03  2.114270e-08  3.409854e-07  6.782967e-01  1.000000e+00  
2.794397e-02  1.976090e-02  2.717487e+00  5.370000e-02  1.004277e-02  1.500000e+03  9.293133e-02  6.642334e-04  1.897153e-01  3.559307e-02  6.903322e-04  2.074099e-03  2.103886e-08  3.395886e-07  6.783313e-01  1.000000e+00  
2.801654e-02  1.976191e-02  2.717349e+00  5.370000e-02  1.006947e-02  1.500000e+03  9.296383e-02  6.607206e-04  1.897408e-01  3.551280e-02  6.868277e-04  2.068972e-03  2.093171e-08  3.381995e-07  6.783657e-01  1.000000e+00  
2.808911e-02  1.976291e-02  2.717212e+00  5.370000e-02  1.009618e-02  1.500000e+03  9.299623e-02  6.572329e-04  1.897662e-01  3.543285e-02  6.833479e-04  2.063866e-03  2.082345e-08  3.368182e-07  6.784000e-01  1.000000e+00  
2.821091e-02  1.976457e-02  2.716983e+00  5.370000e-02  1.014101e-02  1.500000e+03  9.305039e-02  6.514354e-04  1.898084e-01  3.529941e-02  6.775621e-04  2.055347e-03  2.064769e-08  3.345175e-07  6.784571e-01  1.000000e+00  
2.833271e-02  1.976622e-02  2.716756e+00  5.370000e-02  1.018584e-02  1.500000e+03  9.310425e-02  6.457076e-04  1.898502e-01  3.516687e-02  6.718439e-04  2.046889e-03  2.047426e-08  3.322384e-07  6.785138e-01  1.000000e+00  
2.845451e-02  1.976786e-02  2.716530e+00  5.370000e-02  1.023067e-02  1.500000e+03  9.315784e-02  6.400485e-04  1.898917e-01  3.503524e-02  6.661924e-04  2.038492e-03  2.030137e-08  3.299806e-07  6.785701e-01  1.000000e+00  
2.857631e-02  1.976949e-02  2.716307e+00  5.370000e-02  1.027551e-02  1.500000e+03  9.321114e-02  6.344570e-04  1.899328e-01  3.490449e-02  6.606065e-04  2.030155e-03  2.013094e-08  3.277439e-07  6.786260e-01  1.000000e+00  
2.886408e-02  1.977329e-02  2.715785e+00  5.370000e-02  1.038146e-02  1.500000e+03  9.333598e-02  6.215096e-04  1.900283e-01  3.459906e-02  6.476644e-04  2.010693e-03  1.973684e-08  3.225419e-07  6.787564e-01  1.000000e+00  
2.929952e-02  1.977891e-02  2.715013e+00  5.370000e-02  1.054182e-02  1.500000e+03  9.352197e-02  6.025992e-04  1.901691e-01  3.414602e-02  6.287417e-04  1.981862e-03  1.915937e-08  3.148850e-07  6.789494e-01  1.000000e+00  
2.973496e-02  1.978439e-02  2.714261e+00  5.370000e-02  1.070223e-02  1.500000e+03  9.370451e-02  5.844716e-04  1.903053e-01  3.370364e-02  6.105791e-04  1.953752e-03  1.860671e-08  3.074776e-07  6.791374e-01  1.000000e+00  
3.017041e-02  1.978972e-02  2.713530e+00  5.370000e-02  1.086268e-02  1.500000e+03  9.388369e-02  5.670877e-04  1.904373e-01  3.327159e-02  5.931390e-04  1.926339e-03  1.807362e-08  3.003098e-07  6.793206e-01  1.000000e+00  
3.060585e-02  1.979492e-02  2.712817e+00  5.370000e-02  1.102317e-02  1.500000e+03  9.405957e-02  5.504100e-04  1.905651e-01  3.284952e-02  5.763859e-04  1.899602e-03  1.756078e-08  2.933723e-07  6.794991e-01  1.000000e+00  
3.104129e-02  1.979999e-02  2.712122e+00  5.370000e-02  1.118370e-02  1.500000e+03  9.423222e-02  5.344036e-04  1.906891e-01  3.243713e-02  5.602864e-04  1.873516e-03  1.706952e-08  2.866559e-07  6.796731e-01  1.000000e+00  
3.171643e-02  1.980760e-02  2.711080e+00  5.370000e-02  1.143268e-02  1.500000e+03  9.449370e-02  5.108369e-04  1.908738e-01  3.181616e-02  5.365440e-04  1.834314e-03  1.634434e-08  2.766599e-07  6.799343e-01  1.000000e+00  
3.239156e-02  1.981493e-02  2.710078e+00  5.370000e-02  1.168176e-02  1.500000e+03  9.474783e-02  4.886898e-04  1.910501e-01  3.121663e-02  5.141881e-04  1.796556e-03  1.566089e-08  2.671450e-07  6.801857e-01  1.000000e+00  
3.306670e-02  1.982198e-02  2.709114e+00  5.370000e-02  1.193092e-02  1.500000e+03  9.499486e-02  4.678576e-04  1.912184e-01  3.063752e-02  4.931189e-04  1.760170e-03  1.501747e-08  2.580828e-07  6.804278e-01  1.000000e+00  
3.374183e-02  1.982877e-02  2.708186e+00  5.370000e-02  1.218018e-02  1.500000e+03  9.523505e-02  4.482446e-04  1.913792e-01  3.007789e-02  4.732443e-04  1.725091e-03  1.441003e-08  2.494469e-07  6.806610e-01  1.000000e+00  
3.441697e-02  1.983532e-02  2.707292e+00  5.370000e-02  1.242951e-02  1.500000e+03  9.546860e-02  4.297632e-04  1.915330e-01  2.953683e-02  4.544805e-04  1.691254e-03  1.383492e-08  2.412126e-07  6.808858e-01  1.000000e+00  
3.509210e-02  1.984164e-02  2.706430e+00  5.370000e-02  1.267893e-02  1.500000e+03  9.569576e-02  4.123327e-04  1.916802e-01  2.901350e-02  4.367507e-04  1.658603e-03  1.329244e-08  2.333572e-07  6.811026e-01  1.000000e+00  
3.576724e-02  1.984773e-02  2.705599e+00  5.370000e-02  1.292842e-02  1.500000e+03  9.591673e-02  3.958791e-04  1.918212e-01  2.850708e-02  4.199838e-04  1.627080e-03  1.278172e-08  2.258590e-07  6.813118e-01  1.000000e+00  
3.644237e-02  1.985362e-02  2.704797e+00  5.370000e-02  1.317799e-02  1.500000e+03  9.613173e-02  3.803351e-04  1.919563e-01  2.801683e-02  4.041147e-04  1.596632e-03  1.229627e-08  2.186979e-07  6.815138e-01  1.000000e+00  
3.711751e-02  1.985930e-02  2.704023e+00  5.370000e-02  1.342763e-02  1.500000e+03  9.634096e-02  3.656382e-04  1.920859e-01  2.754203e-02  3.890832e-04  1.567210e-03  1.183276e-08  2.118551e-07  6.817089e-01  1.000000e+00  
3.779265e-02  1.986479e-02  2.703275e+00  5.370000e-02  1.367735e-02  1.500000e+03  9.654461e-02  3.517306e-04  1.922103e-01  2.708199e-02  3.748341e-04  1.538767e-03  1.139746e-08  2.053130e-07  6.818975e-01  1.000000e+00  
3.882624e-02  1.987286e-02  2.702178e+00  5.370000e-02  1.405977e-02  1.500000e+03  9.684604e-02  3.318491e-04  1.923914e-01  2.640488e-02  3.544202e-04  1.497018e-03  1.077849e-08  1.958426e-07  6.821742e-01  1.000000e+00  
3.985983e-02  1.988052e-02  2.701136e+00  5.370000e-02  1.444235e-02  1.500000e+03  9.713550e-02  3.135239e-04  1.925618e-01  2.575874e-02  3.355555e-04  1.457311e-03  1.020870e-08  1.869843e-07  6.824374e-01  1.000000e+00  
4.089342e-02  1.988782e-02  2.700145e+00  5.370000e-02  1.482507e-02  1.500000e+03  9.741361e-02  2.966045e-04  1.927225e-01  2.514163e-02  3.180935e-04  1.419508e-03  9.672467e-09  1.786885e-07  6.826879e-01  1.000000e+00  
4.192702e-02  1.989477e-02  2.699201e+00  5.370000e-02  1.520793e-02  1.500000e+03  9.768095e-02  2.809569e-04  1.928742e-01  2.455171e-02  3.019044e-04  1.383486e-03  9.167621e-09  1.709108e-07  6.829266e-01  1.000000e+00  
4.296061e-02  1.990141e-02  2.698302e+00  5.370000e-02  1.559092e-02  1.500000e+03  9.793807e-02  2.664605e-04  1.930177e-01  2.398733e-02  2.868705e-04  1.349129e-03  8.708602e-09  1.636107e-07  6.831543e-01  1.000000e+00  
4.399420e-02  1.990774e-02  2.697443e+00  5.370000e-02  1.597404e-02  1.500000e+03  9.818549e-02  2.530104e-04  1.931535e-01  2.344693e-02  2.728892e-04  1.316330e-03  8.297795e-09  1.567511e-07  6.833717e-01  1.000000e+00  
4.502779e-02  1.991379e-02  2.696623e+00  5.370000e-02  1.635727e-02  1.500000e+03  9.842370e-02  2.405125e-04  1.932822e-01  2.292909e-02  2.598680e-04  1.284992e-03  7.899543e-09  1.502991e-07  6.835795e-01  1.000000e+00  
4.606139e-02  1.991958e-02  2.695840e+00  5.370000e-02  1.674062e-02  1.500000e+03  9.865315e-02  2.288805e-04  1.934044e-01  2.243248e-02  2.477223e-04  1.255024e-03  7.487035e-09  1.442233e-07  6.837782e-01  1.000000e+00  
4.709498e-02  1.992513e-02  2.695090e+00  5.370000e-02  1.712408e-02  1.500000e+03  9.887428e-02  2.180407e-04  1.935205e-01  2.195587e-02  2.363800e-04  1.226343e-03  7.120142e-09  1.384965e-07  6.839685e-01  1.000000e+00  
4.812857e-02  1.993044e-02  2.694372e+00  5.370000e-02  1.750764e-02  1.500000e+03  9.908750e-02  2.079235e-04  1.936309e-01  2.149814e-02  2.257720e-04  1.198873e-03  6.884162e-09  1.330941e-07  6.841508e-01  1.000000e+00  
4.916217e-02  1.993553e-02  2.693683e+00  5.370000e-02  1.789130e-02  1.500000e+03  9.929319e-02  1.984683e-04  1.937360e-01  2.105823e-02  2.158383e-04  1.172540e-03  6.683283e-09  1.279911e-07  6.843256e-01  1.000000e+00  
5.019576e-02  1.994042e-02  2.693023e+00  5.370000e-02  1.827505e-02  1.500000e+03  9.949173e-02  1.896245e-04  1.938362e-01  2.063515e-02  2.065273e-04  1.147280e-03  6.250644e-09  1.231678e-07  6.844934e-01  1.000000e+00  
